0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(-1.4564958531589033e-09+7.154624679855788e-10j),(-1.7193409030415864e-09+3.5736068015609906e-09j),(-2.6467812807347855e-09+6.135354881911012e-09j),(-2.1783856553955132e-09+3.348826874807075e-09j),(-1.1586492070823404e-08+2.0985509012056904e-09j),(-4.889774605978278e-09-2.7459303806876695e-09j),(1.0748960969736954e-08-6.68713952307408e-09j),(2.506642901323154e-10+8.052015957985945e-09j),(-7.929694309480212e-10+2.8331774116471856e-09j),(-1.1002851401239558e-08+4.354840959477519e-09j),(-6.64661229543766e-09-5.360347458422385e-09j),(-2.7069820159438198e-09-3.4660783702656136e-09j),(9.187268937926131e-09-3.4440133460444825e-09j),(7.895262764846687e-09+1.2823990904369467e-08j),(-7.469277916582681e-09+4.107907507518574e-09j),(-1.838887557302707e-08-4.703532806521988e-09j)
(-1.6183254165146524e-09-2.361328192292463e-10j),(-3.3792385783253624e-09+2.1685019479485337e-09j),(-5.406935418847874e-09+4.0690048790593246e-09j),(-3.4733923609606875e-09+2.193708191522942e-09j),(-1.144176146595858e-08-3.36144699757775e-09j),(-3.2226753141438046e-09-4.664280787566772e-09j),(1.2700373767241144e-08-1.6243141413308575e-09j),(-3.0763572798594457e-09+7.536257787537179e-09j),(-1.6315151584574534e-09+2.4606468640622044e-09j),(-1.1945808858170123e-08-1.398960391478623e-10j),(-4.2284207009926655e-09-7.50653965986704e-09j),(-1.7250918811993267e-09-4.1070607411035405e-09j),(9.899619282440417e-09-1.8204106860853595e-11j),(3.136467394543763e-09+1.4866005086826238e-08j),(-8.490169013843476e-09+1.4017622671922033e-09j),(-1.6064478325527925e-08-1.0425677541196508e-08j)
(-1.2105690142004017e-09-1.1198721921895184e-09j),(-4.063755547732221e-09+7.63568126529148e-11j),(-6.797744243990049e-09+8.660063134401612e-10j),(-4.186803536723881e-09+5.541252579521422e-10j),(-8.831016723697605e-09-8.238275089076924e-09j),(-8.571173117491794e-10-5.666662665992038e-09j),(1.2362297344537395e-08+3.8540883460807796e-09j),(-5.9350708877035575e-09+5.693467512479268e-09j),(-2.3219760582293088e-09+1.8570398394308536e-09j),(-1.110811685322199e-08-4.700431111628592e-09j),(-1.1601217060577754e-09-8.615763124344612e-09j),(-5.963748283063135e-10-4.449683492638546e-09j),(9.36670948553615e-09+3.4706038512050086e-09j),(-2.0778552723303807e-09+1.5185311096422684e-08j),(-8.554287084489509e-09-1.5164038332948599e-09j),(-1.1998550255819697e-08-1.514487382990884e-08j)
(-3.6817153979495683e-10-1.6216288657787683e-09j),(-3.5433376132309602e-09-2.0907040522953024e-09j),(-6.4128136381726286e-09-2.649195158147009e-09j),(-4.1464127920288166e-09-1.2882536014770427e-09j),(-4.253228132640674e-09-1.1466820407740781e-08j),(1.7363258618050803e-09-5.5268944969388915e-09j),(9.74424745507621e-09+8.750135008982462e-09j),(-7.81610364606352e-09+2.818107514903871e-09j),(-2.80059784923771e-09+1.078491206004975e-09j),(-8.581507209903893e-09-8.641387442891787e-09j),(2.1301624099626075e-09-8.51031963544657e-09j),(5.963304616588718e-10-4.463052048242277e-09j),(7.63481984760695e-09+6.580891230892387e-09j),(-7.1394130178278776e-09+1.3714331915605652e-08j),(-7.636368140939263e-09-4.315404656151455e-09j),(-6.5911395695523865e-09-1.8344933227110135e-08j)
(6.179546266154256e-10-1.5585910229236894e-09j),(-1.9444253163357966e-09-3.6821156773782853e-09j),(-4.3101128817498734e-09-5.5474154773609675e-09j),(-3.312283556807569e-09-2.9952749047492923e-09j),(1.3563516436374703e-09-1.2309723436457137e-08j),(4.029614043126209e-09-4.249429090764977e-09j),(5.275477084759656e-09+1.2149594605552934e-08j),(-8.370859720029744e-09-6.08288496340135e-10j),(-3.0244884135284174e-09+1.9676994280208841e-10j),(-4.71388171647934e-09-1.1357331730176136e-08j),(5.1753841266521225e-09-7.183531884463065e-09j),(1.7634173185260452e-09-4.1412219745655735e-09j),(4.902826171579915e-09+8.910928750031965e-09j),(-1.1447033791322486e-08+1.0595138484667547e-08j),(-5.823234143245809e-09-6.671597494872092e-09j),(-3.909517036919977e-10-1.966077835869505e-08j)
(1.4015941723791349e-09-9.438356375867e-10j),(2.780255076520201e-10-4.2050649764156525e-09j),(-1.0061134204201592e-09-7.040438455636082e-09j),(-1.7930884124856101e-09-4.230993300728649e-09j),(6.816083714043808e-09-1.0524299378113277e-08j),(5.5453636129124435e-09-2.071814454151107e-09j),(-2.644264278148361e-10+1.3393307571487329e-08j),(-7.4753501247743e-09-3.998322559379013e-09j),(-2.973708671691452e-09-7.083143988794384e-10j),(-6.238344513816452e-11-1.2415346187010503e-08j),(7.534722206223972e-09-4.803562089566185e-09j),(2.815255415360565e-09-3.50387785457164e-09j),(1.4994283527245484e-09+1.0151754577370466e-08j),(-1.4478276288065702e-08+6.167148044556313e-09j),(-3.3062890915584145e-09-8.306271795190288e-09j),(5.9610207397387215e-09-1.892068531043093e-08j)
(1.702606219814794e-09+1.3838467518594897e-11j),(2.4707974310335135e-09-3.4761122793539903e-09j),(2.64825938289441e-09-6.695090085299773e-09j),(1.630822669696445e-10-4.727437148930496e-09j),(1.0945823308413763e-08-6.42855249458852e-09j),(5.955414042855307e-09+5.778528767859781e-10j),(-5.8807843588114825e-09+1.2203868307458096e-08j),(-5.2567581316235575e-09-6.7592696292805925e-09j),(-2.653319324234799e-09-1.5553304862255262e-09j),(4.687828603874002e-09-1.1625106902790165e-08j),(8.858144016763408e-09-1.6920286872247985e-09j),(3.670193907558238e-09-2.5948607285350603e-09j),(-2.155265004356646e-09+1.012631789080019e-08j),(-1.5851939509735344e-08+9.303496796597223e-10j),(-3.608768233104789e-10-9.018040182633794e-09j),(1.1796160594485877e-08-1.6166960845831228e-08j)
(1.407613379460826e-09+9.817346545604443e-10j),(3.973116119836748e-09-1.6845909655136561e-09j),(5.687515648029023e-09-4.557253508550426e-09j),(2.207003511682423e-09-4.341268552647013e-09j),(1.282260513394963e-08-8.464664906254609e-10j),(5.152269060103299e-09+3.165629753099663e-09j),(-1.0542736138487413e-08+8.745166030457311e-09j),(-2.0759418051322408e-09-8.396093892230327e-09j),(-2.091661271894654e-09-2.2688314803516815e-09j),(8.823225132496695e-09-9.069771944389674e-09j),(8.937191013309969e-09+1.7189127111391972e-09j),(4.260820317878385e-09-1.4793253966799012e-09j),(-5.602445909853266e-09+8.815770032118578e-09j),(-1.5375682636480263e-08-4.510552514578418e-09j),(2.683082822382873e-09-8.707024809922223e-09j),(1.648867431720861e-08-1.1654545766051943e-08j)
(6.11135946219453e-10+1.618594523018291e-09j),(4.316642382476602e-09+6.560026713237273e-10j),(7.2864652267991895e-09-1.1530034209777128e-09j),(3.947948723979893e-09-3.0902363236508493e-09j),(1.1985530659820188e-08+5.056743406276141e-09j),(3.2752211515508852e-09+5.158896894174469e-09j),(-1.3371658690352213e-08+3.6024479531240803e-09j),(1.5309835738124446e-09-8.600443385688015e-09j),(-1.3378070558107468e-09-2.7852730384579353e-09j),(1.170970399892191e-08-5.100745443289294e-09j),(7.738078121275288e-09+4.946371889958818e-09j),(4.538279322128414e-09-2.383626490948056e-10j),(-8.401331677368914e-09+6.363191575611435e-09j),(-1.3072824037841133e-08-9.516512780578673e-09j),(5.477933695007686e-09-7.38916750616841e-09j),(1.9522576204406784e-08-5.828879384274754e-09j)
(-4.133553912474457e-10+1.6945100227113507e-09j),(3.3707158163278054e-09+2.8549530797092345e-09j),(6.9836403808528295e-09+2.641693910308101e-09j),(5.027521896307623e-09-1.161444239669663e-09j),(8.547549350694752e-09+1.0017550184439763e-08j),(6.865875032972995e-10+6.13637096550346e-09j),(-1.3806830175336187e-08-2.3163918116609717e-09j),(4.94263872012427e-09-7.308448680409945e-09j),(-4.5678640298941644e-10-3.0584682657943073e-09j),(1.2888943161244349e-08-2.8876745549136556e-10j),(5.40895526262386e-09+7.524882101268564e-09j),(4.477616809689588e-09+1.0357899230925397e-09j),(-1.0185386060548607e-08+3.0588000277345907e-09j),(-9.182684331465628e-09-1.3487637245605936e-08j),(7.697719383713163e-09-5.196133517705252e-09j),(2.0547918548320505e-08+7.179804363966106e-10j)
(-1.3083656105240096e-09+1.1739507065474171e-09j),(1.3890050657378918e-09+4.2470558454467086e-09j),(4.8131291975215606e-09+5.8245272949814124e-09j),(5.1911223977773526e-09+1.1124070601574876e-09j),(3.1846606666337653e-09+1.2943819111088368e-08j),(-2.0974175713516695e-09+5.876137041687031e-09j),(-1.1715433553636135e-08-7.940402959411676e-09j),(7.559548244604184e-09-4.7161806479363105e-09j),(4.755938705302423e-10-3.0625661565120142e-09j),(1.2151129465704434e-08+4.657650003526148e-09j),(2.2626035392368627e-09+9.073665651091557e-09j),(4.079839722788344e-09+2.2482079039873834e-09j),(-1.0710197485581307e-08-6.938863838017887e-10j),(-4.13672198655006e-09-1.593584201597436e-08j),(9.075948312940848e-09-2.362740724795276e-09j),(1.94203203469388e-08+7.307783452440412e-09j)
(-1.756190074130567e-09+2.3128264995777718e-10j),(-1.0560825491797817e-09+4.394933180755984e-09j),(1.3086388011165282e-09+7.532556467348676e-09j),(4.346420670615662e-09+3.3074061242504874e-09j),(-2.9953900041533143e-09+1.3155299159826786e-08j),(-4.509834075753967e-09+4.4056587851137064e-09j),(-7.426237179575939e-09-1.2229541190165412e-08j),(8.910172558772121e-09-1.2508087800336775e-09j),(1.3791543417000779e-09-2.7941276025394943e-09j),(9.571268813297398e-09+8.996333763911042e-09j),(-1.2654034207593205e-09+9.352010978521506e-09j),(3.3705860898830385e-09+3.307466422728287e-09j),(-9.886070819318816e-09-4.427284333247016e-09j),(1.4897313487231342e-09-1.6544463917415556e-08j),(9.437803602329281e-09+7.98109387507855e-10j),(1.6219668623473026e-08+1.3245393714539562e-08j)
(-1.5923883453248804e-09-8.075014469980343e-10j),(-3.2400828114339736e-09+3.225279367314459e-09j),(-2.6277845447073163e-09+7.275370432303515e-09j),(2.5940941203366206e-09+4.985018450902932e-09j),(-8.68134011367873e-09+1.053952472178549e-08j),(-6.048226653554148e-09+2.001174803442765e-09j),(-1.6792101005618517e-09-1.4366533947856274e-08j),(8.733896682998195e-09+2.5007348314129814e-09j),(2.175003593210421e-09-2.272929242799519e-09j),(5.503615403632146e-09+1.2063542881597767e-08j),(-4.677308419436047e-09+8.29676015255155e-09j),(2.40027312082904e-09+4.132874533487917e-09j),(-7.793063760860367e-09-7.667815394665397e-09j),(7.041737406594991e-09-1.5208315240889557e-08j),(8.72114723640762e-09+3.92934236518478e-09j),(1.1246197764454574e-08+1.7892104969923034e-08j)
(-8.651132442152719e-10-1.5779781335706096e-09j),(-4.500406831363609e-09+1.0597631894149372e-09j),(-5.957214745161043e-09+5.07478653017556e-09j),(2.216641604183382e-10+5.779101714209791e-09j),(-1.2636329141546814e-08+5.591356722057325e-09j),(-6.379132425478832e-09-8.63695601583394e-10j),(4.501109040486562e-09-1.391181142214493e-08j),(7.0323773813169455e-09+5.88974819029368e-09j),(2.7921507814277645e-09-1.5399607244577948e-09j),(5.324696184201426e-10+1.3373741069965068e-08j),(-7.482557874762575e-09+6.034545495727994e-09j),(1.238856193377569e-09+4.660470925890075e-09j),(-4.673193346256758e-09-9.995775086228485e-09j),(1.1861653788083693e-08-1.2050552997650686e-08j),(6.987684839568862e-09+6.670357680123446e-09j),(4.993264578737057e-09+2.0733326261550935e-08j)
(1.7846837887002902e-10-1.8048285816255155e-09j),(-4.437158287670742e-09-1.4731761149245024e-09j),(-7.779009936307734e-09+1.4713324716671668e-09j),(-2.3396356200645486e-09+5.473925229292009e-09j),(-1.396628271000637e-08-6.801543265912657e-10j),(-5.409818554948775e-09-3.611004313751101e-09j),(9.989067636237222e-09-1.089302282467419e-08j),(4.072361119094538e-09+8.318255518882058e-09j),(3.173569019975694e-09-6.54508942093453e-10j),(-4.611356033127533e-09+1.2697597994921008e-08j),(-9.268582463654266e-09+2.8672489046583256e-09j),(-2.80425131906414e-11+4.847308625351921e-09j),(-9.031883412765123e-10-1.1098956821573175e-08j),(1.536671672370067e-08-7.4115364762960915e-09j),(4.4160845030687e-09+8.698378525822209e-09j),(-1.9027328571787525e-09+2.1435865879423045e-08j)
(1.1751781928988814e-09-1.3998698116081603e-09j),(-3.039506616564321e-09-3.6205393281101443e-09j),(-7.57141189629667e-09-2.607962669039824e-09j),(-4.590020322402852e-09+4.058907926280412e-09j),(-1.2321362953655947e-08-6.95597484948208e-09j),(-3.3120426374889057e-09-5.675567082395775e-09j),(1.3761625089519473e-08-5.809422770599239e-09j),(3.4592021594081104e-10+9.345052991821836e-09j),(3.2808003103186163e-09+3.097380792886866e-10j),(-9.157316974047012e-09+1.010031350934336e-08j),(-9.76092381434981e-09-7.684669343097749e-10j),(-1.3067008771300053e-09+4.675907685860901e-09j),(3.0511631342715286e-09-1.081493140622896e-08j),(1.711880367726592e-08-1.8130685542874483e-09j),(1.2859880733942909e-09+9.76591260938206e-09j),(-8.724991916465221e-09+1.9886182694620623e-08j)
(1.7738244872327408e-09-4.959178198819919e-10j),(-6.977909385715481e-10-4.728232481028299e-09j),(-5.343653230918478e-09-6.087039386688514e-09j),(-6.0581946096013265e-09+1.7457925363532127e-09j),(-7.98423719663246e-09-1.1884247528828586e-08j),(-4.923588939755175e-10-6.620084872448631e-09j),(1.508922017058428e-08+4.496702049076323e-10j),(-3.5127321035606407e-09+8.76449923236621e-09j),(3.097041213135595e-09+1.270439430742717e-09j),(-1.2410810582490456e-08+5.9373124616257845e-09j),(-8.86561006604377e-09-4.361150997584251e-09j),(-2.5020986224344363e-09+4.155649206959485e-09j),(6.691515202502809e-09-9.154333111655998e-09j),(1.6879500446836547e-08+4.1001145958506234e-09j),(-2.0537679581793507e-09+9.731108248017568e-09j),(-1.4751517776167916e-08+1.6206341494286294e-08j)
(1.7577908716458344e-09+5.969220038143918e-10j),(1.904987834352157e-09-4.440636623518729e-09j),(-1.6422771761368888e-09-8.025853647815786e-09j),(-6.397312534234853e-09-1.057283991284464e-09j),(-1.8249567906818814e-09-1.4371173371395501e-08j),(2.4862627920971794e-09-6.228264535416889e-09j),(1.3675936744602112e-08+6.760245278884772e-09j),(-6.8340209616178686e-09+6.646852881254664e-09j),(2.630335799386927e-09+2.1435376660042437e-09j),(-1.3859578994585374e-08+8.059942693845908e-10j),(-6.685456026173588e-09-7.3954103161364304e-09j),(-3.524116629879838e-09+3.3215335983927712e-09j),(9.550735521343254e-09-6.302198969690771e-09j),(1.464183766009924e-08+9.635039745058742e-09j),(-5.222655836741174e-09+8.576261765866434e-09j),(-1.933074807067127e-08+1.0745697132465028e-08j)
(1.1232803872226174e-09+1.4968579300132887e-09j),(3.992732528908493e-09-2.8131514217996858e-09j),(2.5809406094060426e-09-7.872660949751067e-09j),(-5.466681595095232e-09-3.814504049374131e-09j),(4.873172955114592e-09-1.3822907765397287e-08j),(5.016675691193713e-09-4.552751916448937e-09j),(9.722901867096533e-09+1.1964630255224897e-08j),(-9.029895622204213e-09+3.331796206838176e-09j),(1.913698927397397e-09+2.8493156225235152e-09j),(-1.3253097834597346e-08-4.540145795997236e-09j),(-3.509324616981032e-09-9.426905407655881e-09j),(-4.295882388731104e-09+2.232843523615736e-09j),(1.1251766982307448e-08-2.5982097146716374e-09j),(1.063468757616462e-08+1.4131000100458413e-08j),(-7.852879256520378e-09+6.412554338256791e-09j),(-2.1952089956441244e-08+4.048270986806977e-09j)
(8.363323975434752e-11+1.8844420018804723e-09j),(4.927036568271563e-09-3.0586281423093523e-10j),(6.213109624254749e-09-5.620896682879225e-09j),(-3.3743874339653507e-09-5.962721023839569e-09j),(1.0680043818995719e-08-1.0285855045578119e-08j),(6.571579063102519e-09-1.9107212556903274e-09j),(3.901742923201348e-09+1.508392879714481e-08j),(-9.696657103629269e-09-6.264278871326496e-10j),(1.002307176191309e-09+3.3196386043123873e-09j),(-1.0645939110739503e-08-9.30212512636152e-09j),(2.2634739690673853e-10-1.0146931395129318e-08j),(-4.758076980173515e-09+9.673110697815526e-10j),(1.1557307462433481e-08+1.503510144623531e-09j),(5.299952711235685e-09+1.7038726025551007e-08j),(-9.631648381882917e-09+3.469292461156771e-09j),(-2.2302377496810335e-08-3.201227453747018e-09j)
(-1.0017183832866507e-09+1.6156626335591908e-09j),(4.40261787707376e-09+2.346940049428562e-09j),(8.274053149037132e-09-1.8226445201086672e-09j),(-4.738503860876154e-10-7.025242726151139e-09j),(1.4323597350543383e-08-4.450971437092536e-09j),(6.8126271334782375e-09+1.1763388152555406e-09j),(-2.7582425856990504e-09+1.5501513109156655e-08j),(-8.689718764240769e-09-4.5514066486655015e-09j),(-2.8909868819967053e-11+3.5044520308871727e-09j),(-6.393132495692359e-09-1.2754130642289266e-08j),(3.997165171560887e-09-9.429333134057079e-09j),(-4.874038606654953e-09-3.830715373957103e-10j),(1.0403293574183294e-08+5.49005075059646e-09j),(-7.557180095875383e-10+1.7986653690972248e-08j),(-1.0337460989319652e-08+6.979980896594758e-11j),(-2.0302506987954214e-08-1.024701673733214e-08j)
(-1.7520990579652355e-09+7.751039173481302e-10j),(2.5456728005717866e-09+4.352336511423305e-09j),(8.179815586936777e-09+2.5454128652450234e-09j),(2.6920370212729715e-09-6.7170652555274235e-09j),(1.4968292207461923e-08+2.4781184706329703e-09j),(5.6639682816164826e-09+4.085120596151343e-09j),(-9.052541076609608e-09+1.3084175916509425e-08j),(-6.152332989638273e-09-7.759853426618652e-09j),(-1.0921395733018398e-09+3.3767817185113683e-09j),(-1.1042295476769545e-09-1.4354762085131998e-08j),(7.26468275497073e-09-7.350513843349208e-09j),(-4.632241106385483e-09-1.7191639205518072e-09j),(7.909322299783863e-09+8.854035749369592e-09j),(-6.830127941634861e-09+1.6828627506012958e-08j),(-9.868779638333669e-09-3.403866140698926e-09j),(-1.6119991481125803e-08-1.634091751103818e-08j)
(-1.8984151981311933e-09-3.510207570701519e-10j),(-1.1427698702896363e-10+5.094263666555063e-09j),(5.907844366135902e-09+6.33371645568346e-09j),(5.489483305479848e-09-5.0165762582914485e-09j),(1.2405310014671547e-08+9.034661985168995e-09j),(3.3327344106669643e-09+6.216515549148701e-09j),(-1.3818523652818505e-08+8.215635747918479e-09j),(-2.496761701789653e-09-9.680193013173839e-09j),(-2.0925724896432697e-09+2.9353749590578795e-09j),(4.4460764568610505e-09-1.3831154639572022e-08j),(9.552480559751591e-09-4.183852980554537e-09j),(-4.047115303196584e-09-2.943193492157118e-09j),(4.367023890551727e-09+1.1157623699511057e-08j),(-1.220671886491253e-08+1.3664431295070527e-08j),(-8.256915000181828e-09-6.553578019677661e-09j),(-1.0156999043944014e-08-2.0820917296146986e-08j)
(-1.3801394412899453e-09-1.3714839545988148e-09j),(-2.795989712382324e-09+4.323721092976519e-09j),(2.0144699212208967e-09+8.521195702736163e-09j),(7.319566718356055e-09-2.189410981780502e-09j),(7.112237713468822e-09+1.379734963861579e-08j),(2.725045216453127e-10+7.118274000039895e-09j),(-1.6149437294714197e-08+1.7386306100630796e-09j),(1.662440868083343e-09-9.954379313378471e-09j),(-2.9366470398545716e-09+2.207737771645086e-09j),(9.429579687748513e-09-1.1223648133342311e-08j),(1.0516305625878656e-08-3.6262993606954255e-10j),(-3.1586130454040475e-09-3.964377596279993e-09j),(2.0645633270936787e-10+1.2089511717573564e-08j),(-1.6239207045295713e-08+8.832232380004082e-09j),(-5.665445265452877e-09-9.011371968970281e-09j),(-3.0103520853208796e-09-2.318451866378177e-08j)
(-3.690486508229043e-10-1.9260155007104325e-09j),(-4.69506802048622e-09+2.2403832956470835e-09j),(-2.4999924851039844e-09+8.490826476260116e-09j),(7.74590651500195e-09+1.2477587667333165e-09j),(1.6615990864967142e-10+1.5699329302249046e-08j),(-2.9046191547505078e-09+6.581349009784083e-09j),(-1.5566815431607075e-08-5.192283332732433e-09j),(5.611607635733269e-09-8.503487767957902e-09j),(-3.5406615351035626e-09+1.2478435835215289e-09j),(1.3089302409008661e-08-6.886703949444698e-09j),(9.995142486788147e-09+3.5787204523460314e-09j),(-2.028509063149175e-09-4.706685414814424e-09j),(-4.056089317999939e-09+1.1506602963701754e-08j),(-1.8428392101080032e-08+2.8727400299145705e-09j),(-2.373132718226305e-09-1.048196866328974e-08j),(4.58670205428703e-09-2.3142999975141966e-08j)
(7.87190647208166e-10-1.812997163435178e-09j),(-5.225850219204475e-09-5.57869572300487e-10j),(-6.447991045491092e-09+6.202215860949023e-09j),(6.596327627788222e-09+4.618558497684588e-09j),(-6.974324306532835e-09+1.4264657775376904e-08j),(-5.5506418959366965e-09+4.687162518871714e-09j),(-1.2117335384789726e-08-1.1314466344256467e-08j),(8.660646740452822e-09-5.5473345808800145e-09j),(-3.8390050627138624e-09+1.3331787853366414e-10j),(1.4853132267662618e-08-1.4393487308761048e-09j),(8.037759566805523e-09+7.079128913379858e-09j),(-7.368089928103758e-10-5.114128626408843e-09j),(-7.882841309299779e-09+9.455890850826148e-09j),(-1.8484114458183453e-08-3.5313570145732626e-09j),(1.2549154520116113e-09-1.0777737023510074e-08j),(1.1839669380287633e-08-2.0656381287366163e-08j)
(1.6855680745439023e-09-1.0621905342132735e-09j),(-4.201290695375435e-09-3.246650396434998e-09j),(-8.767303462069425e-09+2.215176233045807e-09j),(4.017951983210507e-09+7.217601918048139e-09j),(-1.2775651493467403e-08+9.726316764942905e-09j),(-7.113446390350429e-09+1.7965041925436379e-09j),(-6.374721343209914e-09-1.5488481983121132e-08j),(1.0262722330045448e-08-1.5710740339931133e-09j),(-3.789635934082409e-09-1.0393496354833413e-09j),(1.4423224849838343e-08+4.321403619634891e-09j),(4.898343597624358e-09+9.631391034757068e-09j),(6.24658183378623e-10-5.154713613967338e-09j),(-1.0780683693221151e-08+6.170732444383725e-09j),(-1.6362631369057033e-08-9.63332740691571e-09j),(4.809124841192432e-09-9.842493379563738e-09j),(1.7976343675052124e-08-1.5942611993251167e-08j)
(2.006431406246228e-09+7.321305996972195e-11j),(-1.8964032085093236e-09-5.017596584409819e-09j),(-8.805940841266278e-09-2.446724424317471e-09j),(4.658280041369692e-10+8.458372364633102e-09j),(-1.5957635677092306e-08+2.9917862802325792e-09j),(-7.25187901008179e-09-1.5185824143594246e-09j),(6.549617867520807e-10-1.6908006499304925e-08j),(1.0112169290966763e-08+2.753264094894187e-09j),(-3.38092014428925e-09-2.1636098178022793e-09j),(1.1825066224105437e-08+9.538521441831619e-09j),(1.0041417198891131e-09+1.0854666053512577e-08j),(1.958109563090428e-09-4.822074032711212e-09j),(-1.2366652233914472e-08+2.044665237032994e-09j),(-1.2275794186654623e-08-1.4709119941047372e-08j),(7.88022683396472e-09-7.760276920043242e-09j),(2.2328600460575802e-08-9.458937087291472e-09j)
(1.6282985223595408e-09+1.2004334151351375e-09j),(1.0234750134872143e-09-5.320986680395272e-09j),(-6.504900887987284e-09-6.557852067207249e-09j),(-3.3727156181742757e-09+8.003800373589742e-09j),(-1.577601794976604e-08-4.537917455724917e-09j),(-5.910046528903298e-09-4.5880976399647614e-09j),(7.708126610853911e-09-1.5256734982459927e-08j),(8.2022245202548e-09+6.68113654996955e-09j),(-2.634062647654757e-09-3.131363264233454e-09j),(7.40923291762236e-09+1.3421028381945869e-08j),(-3.102262778786765e-09+1.0551354991006995e-08j),(3.1674789385654928e-09-4.136569458710832e-09j),(-1.2416305453701953e-08-2.414969158173629e-09j),(-6.669969231689863e-09-1.8143377709842383e-08j),(1.0107310230693068e-08-4.747749408621505e-09j),(2.4404381124547103e-08-1.8573266309051632e-09j)
(6.736484943870665e-10+1.9241825974417325e-09j),(3.695615832166872e-09-4.0368061109352965e-09j),(-2.4259021737220696e-09-9.013892359306472e-09j),(-6.70917196152264e-09+5.854441848478123e-09j),(-1.2194550264433148e-08-1.1258861437221191e-08j),(-3.333732182072835e-09-6.779142555168319e-09j),(1.3491942209499502e-08-1.0774807412978984e-08j),(4.831606979074921e-09+9.522713025378301e-09j),(-1.6029791216007121e-09-3.84245325823058e-09j),(1.8044952980245249e-09+1.5364000959825907e-08j),(-6.8390146577468035e-09+8.738144195292446e-09j),(4.164698285646566e-09-3.14265062363264e-09j),(-1.0896253269023516e-08-6.649662235220383e-09j),(-1.7842637161618494e-10-1.9502986271780022e-08j),(1.121899118742635e-08-1.1327386539183644e-09j),(2.3943336557044646e-08+6.080350664098146e-09j)
(-5.315480495306242e-10+1.9845195020435534e-09j),(5.314471194220662e-09-1.5178304213248897e-09j),(2.3842195177085432e-09-9.126505918443654e-09j),(-8.8143848353501e-09+2.3679908875011612e-09j),(-5.9089466100246735e-09-1.5705438897782008e-08j),(-2.5976237147246113e-11-7.626772082355653e-09j),(1.692011790282444e-08-4.227281428680651e-09j),(5.586143665449215e-10+1.076388249387219e-08j),(-3.7216442547226946e-10-4.215787557405052e-09j),(-4.171111501423131e-09+1.5041970956179833e-08j),(-9.667101880593235e-09+5.647590682108594e-09j),(4.875473805868864e-09-1.9072934714728425e-09j),(-7.970779248331703e-09-1.0120293680718527e-08j),(6.4504801002108614e-09-1.859143720304278e-08j),(1.1067000400957788e-08+2.682368366812932e-09j),(2.0947883818473702e-08+1.3522860417713414e-08j)
(-1.5690880016795586e-09+1.3506696230050752e-09j),(5.374257232586457e-09+1.5054721809700845e-09j),(6.661991328028952e-09-6.816687501221095e-09j),(-9.178063883078173e-09-1.793726433584519e-09j),(1.7870183069696966e-09-1.6869909611805822e-08j),(3.350546785623122e-09-6.932163783972264e-09j),(1.731609683048887e-08+3.2270796946683642e-09j),(-3.891581786080211e-09+1.0159241625022251e-08j),(9.494302034660094e-10-4.1973304268255505e-09j),(-9.630120364810168e-09+1.2462889366500459e-08j),(-1.11681532869618e-08+1.697161531457925e-09j),(5.2451151677658554e-09-5.142489186640316e-10j),(-3.984773893163453e-09-1.2374639580138046e-08j),(1.2440068433213195e-08-1.54757804260862e-08j),(9.644283605342705e-09+6.265044618691592e-09j),(1.5688088248747695e-08+1.96768599622966e-08j)
(-2.0728492390154026e-09+2.3399441466306473e-10j),(3.826431096667915e-09+4.137934131825175e-09j),(9.259481712638084e-09-2.64774525207999e-09j),(-7.630448268894676e-09-5.788149070280037e-09j),(9.266870119810351e-09-1.4429305056843988e-08j),(6.106991978616597e-09-4.808096115416696e-09j),(1.4546976158199933e-08+1.0239466661192174e-08j),(-7.749501126773702e-09+7.779317041928728e-09j),(2.237326834647967e-09-3.768672531403648e-09j),(-1.3746777222218759e-08+7.972245056061907e-09j),(-1.110515298264023e-08-2.5650806674213652e-09j),(5.24174718106107e-09+9.402449121544446e-10j),(5.771291468294246e-10-1.3106096599596957e-08j),(1.707454836617034e-08-1.048311668431944e-08j),(7.089175755396559e-09+9.200727252983699e-09j),(8.677179152191291e-09+2.3869999913331666e-08j)
(-1.8584857080849728e-09-9.81393499465151e-10j),(1.1027301465430962e-09+5.5834740445220435e-09j),(9.45174417575169e-09+2.311172452014014e-09j),(-4.398062246301623e-09-8.761551039687974e-09j),(1.4915516189774665e-08-8.830905038647469e-09j),(7.668499420821789e-09-1.6613647944546232e-09j),(9.057323003935327e-09+1.55155648505116e-08j),(-1.0334146750065405e-08+4.00489211617297e-09j),(3.3626409762763428e-09-2.95057305345915e-09j),(-1.5880823084657358e-08+2.207972927370962e-09j),(-9.459588440736827e-09-6.537961348388378e-09j),(4.858845656350509e-09+2.3544778126112366e-09j),(5.1491999980147595e-09-1.219550764033171e-08j),(1.9784827127733623e-08-4.166742690014516e-09j),(3.6719873706926185e-09+1.1141252314440793e-08j),(6.21728549450157e-10+2.562448559682528e-08j)
