0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(-0.00021424503605378561+0.00025649794305885134j),(0.0004311260074829541+0.00024335071800699143j),(0.0002851247803400011+0.0005500224652070833j),(0.0014137429104076667-0.0014945484009227154j),(0.0007206573042231233+0.00021141389078911608j),(-0.0005744441364184013+3.4991396170681355e-06j),(-0.0006306755604629098-0.00041769140241851917j),(-0.0002822605727090692-0.0005748058770132827j),(0.0017320790615805539+0.004955289246866524j),(-0.0006780959624605525-0.0002454203090566853j),(-5.929127902976556e-05-0.0006458881731114647j),(-0.006613385166658094+0.004287132785917885j),(0.00025168891244593074-0.0006311668342520854j),(-0.00015301447925287982-0.0007627071844173719j),(0.0006244722083641474-0.0001900260497390085j),(0.000661148137227816+0.00051489276864028j)
(-3.526116780389579e-05+0.000327842751584998j),(0.00048813626420203397+7.080571407076933e-06j),(0.000511929636717313+0.00033544391070071964j),(0.0007702461710701419-0.001891664917379563j),(0.0007311465385510077-0.00012817092596334524j),(-0.0005091540943371548+0.0002509141949894446j),(-0.0007385915376231113-0.00011755831070319131j),(-0.0004850816416916221-0.0004066271534659361j),(0.003087720568251008+0.004205212271414893j),(-0.0007124746819540978+2.855050477251819e-05j),(-0.00029064610587937936-0.000571569524051049j),(-0.005221932962239265+0.005846596589203902j),(1.4744124295363639e-05-0.000671725000011588j),(-0.0003974689123234372-0.0006588064617980981j),(0.0005189806781931831-0.00038372153074179796j),(0.0007829652062482461+0.0002725098692669758j)
(0.00015067329112026652+0.00028832742411098456j),(0.00042600061193233483-0.0002242118211663098j),(0.0006032584886071928+4.08404409822585e-05j),(3.18782081914991e-05-0.0020276517770532144j),(0.0005917848914224552-0.00043365310264520385j),(-0.00034438342942648404+0.0004426935707460075j),(-0.0007127756719777832+0.00019671730142224744j),(-0.0006011233588808357-0.000173475507013741j),(0.004157987621692243+0.0030980968549587564j),(-0.0006416327510085852+0.0002922196078592954j),(-0.0004759697513709568-0.00041870665914603883j),(-0.003480173199799898+0.006978033410731905j),(-0.0002187667814494419-0.0006273073992121735j),(-0.0005902785576775213-0.000480348606063037j),(0.000356585650049749-0.0005292915455070757j),(0.0008201425093714871+6.724538200942043e-06j)
(0.00028158482063759096+0.00015405411321421148j),(0.0002632145123897696-0.0003950524307452155j),(0.0005391933121770842-0.0002570390418605942j),(-0.0007002866252460244-0.0018879398773004332j),(0.00033458461584268026-0.000643328838849193j),(-0.00011517794440177474+0.0005421007584790555j),(-0.0005608282237338398+0.0004689470620418435j),(-0.000612734931487074+8.368592664905948e-05j),(0.004853783141259371+0.0017348577679057778j),(-0.00047830461445746975+0.0005071615321726094j),(-0.0005902920852093864-0.0002105331414087387j),(-0.0015137017292044923+0.007607684421266269j),(-0.00041969409720664223-0.0005053667232705234j),(-0.0007100835849070408-0.0002497579337593541j),(0.00015709544645180036-0.0006111880006235886j),(0.0007705837982082152-0.00025411331658615533j)
(0.00031545240197821073-2.782472575753725e-05j),(4.187021919719682e-05-0.00046622652271148535j),(0.00033975882066058464-0.0004824760569649346j),(-0.0013274495232398064-0.0014953721720107568j),(1.4911697359348051e-05-0.0007165443593994088j),(0.00013146054402732418+0.0005315963892468012j),(-0.0003126011145228955+0.0006516824964594822j),(-0.0005203502931410958+0.00032077047665547535j),(0.005119558382475966+0.00023698146306924247j),(-0.00024849949636847704+0.0006429519910471042j),(-0.0006191738362497885+2.2480142071771002e-05j),(0.0005380957821225766+0.007697292802388629j),(-0.0005636159048066941-0.0003228925431807859j),(-0.0007444994787324016+4.94928938837948e-06j),(-5.5887506372027305e-05-0.0006214786270215486j),(0.0006413266354670905-0.0004827748635412312j)
(0.00024362665918125436-0.00019561288319552047j),(-0.00018321938861359444-0.0004236546410365394j),(5.886499105789513e-05-0.0005799833891693336j),(-0.0017664295337365965-0.0009066142253260537j),(-0.00030039198214444835-0.0006415135295170014j),(0.0003461830488037041+0.00041586413836411455j),(-1.4389893461026869e-05+0.0007144531819542916j),(-0.0003419991798304038+0.0004981033510513677j),(0.004937422137300844-0.0012641418265104236j),(1.2607833871115361e-05+0.0006814497191493616j),(-0.0005604947592883929+0.00024706558820663345j),(0.0025314744832920116+0.007246117701511939j),(-0.0006337894814508639-0.00010407225258498325j),(-0.0006913663381442196+0.0002535527856517913j),(-0.00025774576536541805-0.0005605830948174071j),(0.00044761084192600984-0.000655981878437835j)
(9.279808660272656e-05-0.00029395797154600415j),(-0.0003580725738591668-0.0002809364133299777j),(-0.00023020562095998223-0.0005278998406371277j),(-0.001960724208723925-0.00020401191464940326j),(-0.000546950812904864-0.00043704485783128077j),(0.0004871405322347482+0.00022035557960025303j),(0.00027966662016113114+0.0006488010970375672j),(-0.00010985047579903114+0.000587037027455957j),(0.0043281290240470005-0.0026384301370463515j),(0.00026603836820575106+0.0006191820879754744j),(-0.00042447232412407227+0.00043189142273820176j),(0.004327903666469117+0.0062906899924777245j),(-0.0006230756998718221+0.00012289679039373803j),(-0.0005587788646663016+0.00046719969625799723j),(-0.00042568003276754064-0.0004370392544828932j),(0.0002111072046867518-0.0007567622110090539j)
(-8.482555240626975e-05-0.0002920626664483258j),(-0.00044242173379880663-7.518044937249742e-05j),(-0.00045387380813439446-0.00034306507397987754j),(-0.0018877805362811897+0.0005159433224956604j),(-0.0006759609943241393-0.000147970575021336j),(0.0005281098292753562-1.4251157731356713e-05j),(0.0005173872224772664+0.00046928843212404976j),(0.0001355587734001526+0.000574547723232411j),(0.0033489609084240628-0.003768055265938171j),(0.00047480835248213393+0.00046752700725652136j),(-0.00023194840449707935+0.0005519153889387458j),(0.005803344567484738+0.004902298907748642j),(-0.0005346184468069732+0.00032942594402098215j),(-0.0003639199915919005+0.0006217390622441733j),(-0.0005412717534868308-0.0002663477344707845j),(-4.249013010431694e-05-0.0007760944090506311j)
(-0.00022954765249182533-0.00019324529365663155j),(-0.0004188705109729691+0.00014263731652851923j),(-0.0005569483872115331-7.560675305567932e-05j),(-0.001561515239569736+0.0011559117014333638j),(-0.0006637994726744332+0.00016463644974508998j),(0.00046332686667489614-0.00024048266765309417j),(0.0006577804169311775+0.00021039045971906818j),(0.00035237843341236907+0.00046508113017808375j),(0.002088660154557222-0.004557361862977827j),(0.000609306945897755+0.0002507135474741103j),(-1.1223640741119824e-05+0.0005917571654252358j),(0.006856754204453119+0.00318218424736996j),(-0.00038122179941821587+0.0004901222084510333j),(-0.00013086013884086863+0.0007004356749490276j),(-0.000592488590192125-6.904726654055619e-05j),(-0.0002862417820056796-0.0007136842251793899j)
(-0.0002942059157676289-3.291234853588971e-05j),(-0.0002962767410683162+0.0003202845079006131j),(-0.0005161864653040637+0.00020459412834738486j),(-0.0010298074336343632+0.0016309007382668548j),(-0.0005162555136787123+0.00043633247324194693j),(0.00030814622009577166-0.00041365020281862496j),(0.0006780794039397553-8.008147630645204e-05j),(0.0005045604603983871+0.00027939815299429105j),(0.000659724008462612-0.004941011648959429j),(0.0006514730279472486+1.9830156911697464e-06j),(0.00020608337859922535+0.0005476384417680023j),(0.007417246954168085+0.0012545199917424555j),(-0.00018353199389861832+0.0005858951300808267j),(0.00011239882052990771+0.00069576031896678j),(-0.0005749161741978781+0.0001317424374952129j),(-0.0004948127793009519-0.0005778100344111059j)
(-0.00025948792962067794+0.0001340661223758378j),(-0.00010676880851744557+0.0004167397146165769j),(-0.0003454133974141919+0.0004261201923296991j),(-0.0003674099717191016+0.001879532450038775j),(-0.000266649139297997+0.0006125540415313213j),(9.54950077202642e-05-0.0005006503668732363j),(0.0005773789090077585-0.00034977952845968556j),(0.0005678281760324831+5.068506760201569e-05j),(-0.000811429258518818-0.004889618275397287j),(0.0005971855230390028-0.00024148568494422468j),(0.00038954893526601706+0.00042765079208048276j),(0.007449282906027034-0.0007424701699067855j),(3.272155545640097e-05+0.0006062055258967856j),(0.00033727378397469074+0.0006100677323032781j),(-0.0004920926666086685+0.00031301789165478155j),(-0.0006470935517942053-0.00038427311285100954j)
(-0.00013958444866771187+0.00025209676360784714j),(0.00010266038186584021+0.00041155911058876973j),(-9.111033384687866e-05+0.0005341786900832554j),(0.00033462533842432786+0.0018718729154780977j),(3.1631721440108394e-05+0.0006595328551809586j),(-0.00013107574576333496-0.00048625895863066356j),(0.0003763039131335346-0.0005512271803174897j),(0.0005335153920847962-0.0001813504072122248j),(-0.002195657015904961-0.004412243657729982j),(0.00045655659193420234-0.0004441148417141562j),(0.0005141872522172718+0.0002503515697016588j),(0.006955307946369149-0.002666618555379064j),(0.000240059849936317+0.0005501937504432786j),(0.0005179456220840106+0.0004551074049812974j),(-0.00035492784229947474+0.00045451582075449996j),(-0.0007283224283041723-0.00015458178861641703j)
(2.3430499282641545e-05+0.00028333103527637183j),(0.0002817885027193616+0.0003090358066858971j),(0.00018017675470940903+0.0005040993438057179j),(0.000981461556292789+0.001612860812954861j),(0.0003165156403261651+0.0005707002575417827j),(-0.00032628312866396356-0.00037572863842301376j),(0.00011285853887202992-0.0006501493079176597j),(0.0004096744523315718-0.0003773512427648174j),(-0.0033726405101595714-0.003555387293343264j),(0.00025213144583135247-0.0005771084186050183j),(0.0005638344314778605+4.1922666866167345e-05j),(0.005975481489088905-0.004382272658477293j),(0.0004127324422078115+0.00042657133096388227j),(0.0006343094269315124+0.00025044964419493565j),(-0.00018029335417825375+0.0005409659189260128j),(-0.0007314977623541916+8.642395198035554e-05j)
(0.00017431782425429696+0.0002197402246408709j),(0.0003891562835988496+0.00013635937598291314j),(0.0003992107603774813+0.0003468586202935923j),(0.0014872012630614832+0.001141020941625924j),(0.000530133060178573+0.0003673818829527938j),(-0.00045213761992791637-0.00019326253127820598j),(-0.00016472098915249205-0.0006312679882440655j),(0.00021932847778056907-0.0005049657272097189j),(-0.00424163552681213-0.0023984944163063173j),(1.530540278681674e-05-0.0006225226535667928j),(0.0005332177526511179-0.0001676766385709953j),(0.004584447819194314-0.005770185835717643j),(0.0005299015916029257+0.0002523171754817031j),(0.0006741944148384415+2.103400629305487e-05j),(1.1036436490422695e-05+0.000563723374790924j),(-0.0006579467651321812+0.0003132465578646011j)
(0.0002633561663895455+8.496699711412706e-05j),(0.00040157197920204376-6.357060451813584e-05j),(0.0005116942046180065+0.00010542481399608161j),(0.0017861644394143042+0.0005227685993447439j),(0.0006305344841082393+9.377863457940817e-05j),(-0.00048530791827585795+2.3235832898551344e-05j),(-0.0004067714104792078-0.0005005908421621102j),(-3.770545125938761e-06-0.0005441630204831221j),(-0.00473031944403025-0.0010464369333307258j),(-0.0002184767061920943-0.0005756546683372088j),(0.0004284495944005017-0.0003490000935098223j),(0.0028854441852292083-0.00673601430319088j),(0.0005781405151139715+5.036823268821501e-05j),(0.0006346105554568729-0.00020585497688111848j),(0.00019684348282469173+0.0005216085139093263j),(-0.0005170093358569752+0.0005024170901076397j)
(0.0002626824554862793-7.437894744028891e-05j),(0.0003189761299561725-0.00024278841585116288j),(0.0004916778698361982-0.00015692304816440636j),(0.0018413098045906321-0.0001568670070866781j),(0.0005998767819592728-0.00019260294535978622j),(-0.0004214034642074365+0.00023000660717619527j),(-0.000571063017195786-0.00028386407717339966j),(-0.00022110228389203825-0.0004903406204153746j),(-0.004800857094653384+0.0003802293647991606j),(-0.0004150077218249786-0.0004454363875571329j),(0.00026591221607037355-0.0004772359652064178j),(0.0010023131418406578-0.007216772705464638j),(0.0005529484241674077-0.00015338392679797316j),(0.0005218977588645978-0.0004038197349515048j),(0.00035603522109136656+0.0004208752889971984j),(-0.0003248888307689479+0.0006349116877571832j)
(0.00017493539032960114-0.0002048029637757387j),(0.0001636869411380335-0.0003597312889251742j),(0.0003474498061226769-0.0003731416819208933j),(0.001648760945177884-0.0008058572225660625j),(0.0004474916454038811-0.0004330070683372459j),(-0.00027539789544926235+0.00038625420463596236j),(-0.0006301394501692899-2.155151272717612e-05j),(-0.00039600859304031227-0.00035474855406035174j),(-0.0044526612276240005+0.0017562204796894982j),(-0.0005463058333139542-0.00025282052687039953j),(6.972624187069357e-05-0.0005355849541487291j),(-0.0009298398430916849-0.007184804113736857j),(0.00045911471973270057-0.0003333992537849956j),(0.0003507841045018181-0.000550407949024361j),(0.00047102802374703723+0.0002743315947843601j),(-0.00010280792965812307+0.000698050781517227j)
(3.1548357876260876e-05-0.00026384882766142915j),(-2.5595220426953022e-05-0.00038880413985219474j),(0.00011859629906996473-0.0004895185495404919j),(0.0012378778419640671-0.001337590702164418j),(0.00020733361586912512-0.0005794506494055629j),(-7.82006171270404e-05+0.0004621713405098349j),(-0.0005758661761962121+0.00023868972450270557j),(-0.0004998562089492787-0.00016222028667350807j),(-0.0037217146043308437+0.002962619833450917j),(-0.0005945781135685148-2.744014266860169e-05j),(-0.00013180987294801215-0.000517437175387762j),(-0.0027745334206781113-0.0066490395981583725j),(0.00030991247124080606-0.00046767761468351915j),(0.00014248662801299365-0.0006296444436737405j),(0.000529676870840032+9.973074306616106e-05j),(0.0001253223332363714+0.0006866929908949817j)
(-0.00011845609613323155-0.00023387043564713255j),(-0.000203426448385556-0.00032585811041832975j),(-0.00013480207387911913-0.00047896631337648226j),(0.0006668817902591497-0.0016824343579425831j),(-6.953547764830907e-05-0.0006042581270150571j),(0.0001298523437071106+0.0004445934132110608j),(-0.00042044186922426594+0.0004506429854178701j),(-0.0005166991908505264+5.334352633422111e-05j),(-0.002676677600154131+0.0038970972244831903j),(-0.0005546016341614727+0.0001969299025108068j),(-0.00031028640291132735-0.0004270697259365524j),(-0.004403558025642514-0.005653564104909792j),(0.00012524823644309444-0.0005404330864816443j),(-7.79031065161084e-05-0.0006337529705276973j),(0.0005265409623289653-8.236596423704671e-05j),(0.00033546570110654827+0.0006036135642988345j)
(-0.0002251932497580728-0.00012720196952832727j),(-0.0003285042914418264-0.00018844246028687232j),(-0.0003479054890246839-0.00034723931125191124j),(1.4638670273991003e-05-0.0017968751473847913j),(-0.00032577203474421835-0.0005052238827516454j),(0.0003072240473266039+0.0003392173499390242j),(-0.00019377244039234142+0.0005777156231482833j),(-0.00044568642658087077+0.0002549222238406154j),(-0.0014122877648036897+0.004482386155188353j),(-0.0004342083956695422+0.0003874173237776383j),(-0.00044117269893486293-0.00027880029935829645j),(-0.005705706156228978-0.004273748316086195j),(-7.097697802366652e-05-0.0005439309883578216j),(-0.0002844283339881114-0.0005638847818713481j),(0.0004633555346898956-0.00025099967210694786j),(0.0005059823935447912+0.00045904505233173703j)
(-0.00025446854984380047+1.8748619321589496e-05j),(-0.00037319793767820925-1.0961658587157802e-05j),(-0.00046766962009436495-0.0001306706726686327j),(-0.0006302556376638087-0.001669002567705671j),(-0.0005095976761989507-0.0003054549816615461j),(0.00041944639495614735+0.00016902578496428742j),(6.224369004413753e-05+0.000599227615347052j),(-0.00030085859197993137+0.0004087136471630141j),(-4.0749389415108855e-05+0.004672383230159229j),(-0.00025284536524231244+0.0005168517308811639j),(-0.0005071728967293976-9.475049092163594e-05j),(-0.006594061605653282-0.0026103935762348267j),(-0.000253947802170895-0.00047927644451912967j),(-0.0004533119306210708-0.0004297906459279402j),(0.00034867370022796624-0.0003872160480733268j),(0.0006198459538222997+0.00026944619718852826j)
(-0.00019867596974164974+0.00015457787158270497j),(-0.000329540214590554+0.0001639378753638688j),(-0.00046600289571117816+0.00011378667619493486j),(-0.0011815561597977088-0.0013196099990509722j),(-0.000585226689655594-4.8054954933013785e-05j),(0.00044579211323967234-3.068123261559686e-05j),(0.00030143373348882966+0.0005137299500700621j),(-0.00010842900648221551+0.0004897820627385462j),(0.0013180930391532572+0.004455500709798758j),(-3.84637873025988e-05+0.000567620686755607j),(-0.0005004902392468031+9.84358406766361e-05j),(-0.007011479031574003-0.0007824202599968749j),(-0.0004010603937337613-0.00035607917736451563j),(-0.000565681070599302-0.00024849748561376527j),(0.00019673773813741133-0.0004761848657133041j),(0.0006663293972571044+5.564451797805625e-05j)
(-7.858907962672824e-05+0.00023557785200861944j),(-0.00021041370509423+0.00029559518656274144j),(-0.00034627516350420996+0.00032350031297641746j),(-0.001566925555860315-0.0007988315097803471j),(-0.0005397817030910426+0.000213142540216221j),(0.000383062867553411-0.00021958119516889415j),(0.00048165497426866914+0.0003388296211290567j),(9.793347820745433e-05+0.0004860753880305071j),(0.002546991168358151+0.003855148325651521j),(0.00017676878452170842+0.0005340382536703596j),(-0.0004237067819373234+0.0002734348870388394j),(-0.00693400704455755+0.0010813810723006075j),(-0.0004947019679523266-0.0001910614974037281j),(-0.0006096610359296364-4.2165510539506755e-05j),(2.572594083517417e-05-0.0005088013477894765j),(0.0006419952573509292-0.00015943938555052878j)
(6.429544404500956e-05+0.0002364117453235993j),(-4.5837275967332755e-05+0.00035472986566922654j),(-0.00014169272463239989+0.00044617008815530865j),(-0.001737383695817766-0.00017887957538252757j),(-0.0003853722594610644+0.00042480516866788104j),(0.00024580991672021156-0.00036044844078555414j),(0.0005721960009880346+0.00010763087143578119j),(0.00028297517832485974+0.0004001692323579286j),(0.0035411698919966188+0.0029273989768234853j),(0.0003612787292643901+0.00042291204843371375j),(-0.00028918625250813217+0.0004060938092783222j),(-0.006372105391781169+0.002851059307400672j),(-0.0005243438660202018-5.807199307343075e-06j),(-0.0005816077983212595+0.00016460659045930398j),(-0.0001444108272777956-0.00048259799158991394j),(0.0005509006160431236-0.00035323839549425564j)
(0.00018206404857761384+0.00015897066488700754j),(0.000124595683602819+0.0003298512932525758j),(9.384713402756628e-05+0.0004528273606095792j),(-0.0016734187220225104+0.00045601262222003114j),(-0.00015602955743715237+0.0005449609271353508j),(6.302767945239421e-05-0.00042646732444309525j),(0.0005589792542272562-0.0001374985767297716j),(0.00041586164082491587+0.00024849479861661157j),(0.0042171247830590335+0.0017560175069293278j),(0.0004887019681183531+0.0002522659824103825j),(-0.00011711726783479664+0.00047874945258894684j),(-0.005369614277333863+0.004404215417787352j),(-0.0004877015166108918+0.00017604783258888773j),(-0.00048635436581277616+0.00034770229532923527j),(-0.00029426664745998835-0.0004018781703657539j),(0.000404012370878816-0.0005058962703312414j)
(0.00023642119897563496+3.100043590806896e-05j),(0.00026122462784138604+0.000229309488098799j),(0.0002999187882970583+0.0003446026480684898j),(-0.0013870446741672253+0.00102100573423388j),(9.97530246530765e-05+0.0005512800794562286j),(-0.00012794050082461266-0.0004063071587303925j),(0.00044668941135444785-0.0003526679146758438j),(0.0004752957247208058+5.823913434121639e-05j),(0.0045196623498517845+0.0004451621914425989j),(0.0005416326313162786+4.844720588024684e-05j),(6.749764787702626e-05+0.00048256097863185853j),(-0.004000560452785748+0.0056342478868675275j),(-0.00039083687834294106+0.00033181933371675054j),(-0.00033646354791645337+0.0004862883741555655j),(-0.00040718407058516266-0.0002770736622567054j),(0.0002179108518064696-0.000602290732769522j)
(0.00021109766104147955-0.00010379001349972493j),(0.00033349890232222106+7.868080532990015e-05j),(0.0004250360005222509+0.00015170138343577016j),(-0.0009196640170933565+0.001441888324230285j),(0.00032924649758072873+0.00044515472400684527j),(-0.0002890093510376093-0.0003060047241785495j),(0.00025751835068199834-0.0005003002740177258j),(0.00045290371025898606-0.00013750412658350718j),(0.004426563191108798-0.0008897430549100184j),(0.0005139746176244709-0.00015792246428729566j),(0.00023846069156255857+0.00041855124880521246j),(-0.002363997860513504+0.006457643442190755j),(-0.0002472140445482214+0.0004425924738067882j),(-0.00015059577268871575+0.0005651725500770402j),(-0.00047109460497948646-0.00012341682526613402j),(1.2932809522172817e-05-0.0006335173818669056j)
(0.0001166274850393071-0.00020062794899825863j),(0.0003267183930274835-8.572830169569678e-05j),(0.00043947428909003167-7.495998643158999e-05j),(-0.000336126195347056+0.0016646999180576646j),(0.0004863287795609301+0.00025084707650060013j),(-0.0003889262476690099-0.00014735613544102647j),(2.682592284624166e-05-0.0005556709073040861j),(0.0003543560249697966-0.0003054725361976885j),(0.00395036940219728-0.0021322300370910357j),(0.00041158258070531393-0.00033653127332899756j),(0.0003720832953271878+0.0002972399838032074j),(-0.0005771541336954343+0.0068198232049514005j),(-7.584945779040584e-05+0.0004955052622994698j),(4.87986123080333e-05+0.0005764524463317337j),(-0.00047979415947361684+4.090564753990209e-05j),(-0.00018903967695436177-0.000597690426109531j)
(-1.3873483726363026e-05-0.00022851504212665063j),(0.00024487865710059726-0.00022561529172096284j),(0.0003422656989079149-0.0002771575116062607j),(0.00028418715371565965+0.001662561908181613j),(0.000540719430312456+1.0000217021330264e-05j),(-0.00040931108924678996+3.678042530160718e-05j),(-0.00020344261660389882-0.0005110133552836667j),(0.00019808485328778134-0.0004178694708121446j),(0.0031370260903817873-0.003175154009960275j),(0.00025113662895462135-0.00046181432505380934j),(0.0004504545201927383+0.0001369520896938959j),(0.0012327807483032758+0.006699074226514728j),(0.00010119165649749905+0.00048522364571385534j),(0.00023817890386273034+0.0005202789263545627j),(-0.0004335204696849023+0.0001968950143233994j),(-0.0003669051316803704-0.0004999908954850597j)
(-0.0001362798211575349-0.0001800987554309096j),(0.00010911340565507404-0.00030956203124163557j),(0.00016073873335723305-0.000404283664720893j),(0.0008580820552616789+0.001438881561245347j),(0.0004837651350448131-0.00022725758511400558j),(-0.00034799917227113533+0.00020926604846867907j),(-0.0003923617289441875-0.00037651832447288807j),(1.1870839082999285e-05-0.00045694418310773604j),(0.0020614396633778526-0.003930168216756538j),(5.745520236900938e-05-0.0005165953589272419j),(0.0004638243865297385-3.8931351763412415e-05j),(0.0029377657769323645+0.006108158791118276j),(0.00026162477747519893+0.0004144416225911105j),(0.0003956822655099623+0.00040466399925065367j),(-0.0003387822061071813+0.0003269276272230539j),(-0.0005025372792317173-0.0003519733177489938j)
(-0.00021034752006533918-7.345194953453115e-05j),(-4.7744943515087297e-05-0.0003200178862994036j),(-5.709560561382495e-05-0.00042597494035242654j),(0.001309679490980227+0.0010265274246401856j),(0.00032968230364499704-0.0004127205572540288j),(-0.00021908743014195114+0.0003361516035168924j),(-0.0005072781610289881-0.00017811765944123964j),(-0.0001720744408301197-0.00041776612907365506j),(0.0008203921764905332-0.004335341101110283j),(-0.00014032506140709635-0.0004944174297310815j),(0.00041178763096318247-0.00020536955733708767j),(0.004418269641383147+0.0050933369493505855j),(0.0003857401178806556+0.0002933654391074684j),(0.0005036363862180652+0.0002443763543120561j),(-0.00020747600132860653+0.0004167362524567787j),(-0.0005826211571525331-0.00017021930759079706j)
(-0.00021290850855960335+5.460101194370434e-05j),(-0.0001890959560233943-0.00025685266305357555j),(-0.0002552067881295807-0.00033930265040003796j),(0.0015804700121065814+0.0004830840770325866j),(0.00011211497938113429-0.0005098697259774017j),(-4.975277416989562e-05+0.0003933386945242531j),(-0.0005294295145053376+4.748018499663113e-05j),(-0.00032266326490866727-0.0003087653233887458j),(-0.00047641908605690266-0.004360181729348774j),(-0.0003131171665487368-0.00040025013274616275j),(0.0003031289231830237-0.00033921451670635013j),(0.005572052556147911+0.003730781335187211j),(0.00045881225829543307+0.00013826898132600877j),(0.0005505291450058311+5.907302860183119e-05j),(-5.540811049306519e-05+0.0004569639993748529j),(-0.0005999459992691964+2.550694392165524e-05j)
(-0.00014505575307326377+0.00016116932842006064j),(-0.0002830822707251105-0.00013679044114905278j),(-0.00038392580942093747-0.0001688409601805982j),(0.0016369301092248264-0.00011717150923266829j),(-0.0001231768894227703-0.0005010226782276773j),(0.00012544978197862996+0.00037112842452482136j),(-0.00045696676972447784+0.00025955863455361073j),(-0.00041516882895623725-0.0001499984686628089j),(-0.0017162475583115768-0.004007671338009974j),(-0.00043614679698318804-0.0002495059644961531j),(0.00015438163264361904-0.00042241726257143385j),(0.006321512268380483+0.0021206686236203086j),(0.0004728323149333348-3.067817218233858e-05j),(0.0005322173762552988-0.00012909842804651603j),(9.959724805353071e-05+0.0004441230278802026j),(-0.0005540309999365875+0.0002143974152180486j)
(-3.111341435682202e-05+0.00021163253580973974j),(-0.0003097091215484895+1.0992774449485375e-05j),(-0.0004123612170578932+4.022861470960671e-05j),(0.0014746609747253786-0.0006934590039934096j),(-0.0003279166997159245-0.0003904782858880563j),(0.0002716181462696829+0.00027580530076755063j),(-0.0003049019486359073+0.0004207214893389046j),(-0.0004352652588409673+3.0513451937755815e-05j),(-0.002793075477876673-0.0033132658327683765j),(-0.0004924879776532904-6.554775373193899e-05j),(-1.2668365413544917e-05-0.00044444574321988127j),(0.0066189236364213345+0.0003795075737814886j),(0.00042736086630875217-0.00019202200716890216j),(0.00045225024584724454-0.00029813625015551225j),(0.0002397777215882368+0.00038086189367650777j),(-0.00045103258876274036+0.00037680289023515564j)
(9.003759901198985e-05+0.00019084712147969212j),(-0.0002649964616377752+0.0001519557126308495j),(-0.00033575612207535036+0.00023405824844682064j),(0.0011185110540017907-0.0011694180436017919j),(-0.000461189742529298-0.00020311479711182935j),(0.00036043668511465425+0.00012801214286136653j),(-0.00010205956322943597+0.0005034659716701798j),(-0.00038121405782927056+0.00020171184924778018j),(-0.00361644849107745-0.0023411577092376837j),(-0.00047536929736449415+0.0001239137818459543j),(-0.00017415953853063739-0.00040359280895029925j),(0.006449230919124344-0.0013685765103704504j),(0.00032941442014536537-0.0003257379982968519j),(0.00032128869750750366-0.00042874665237237767j),(0.00034945922343109463+0.00027552643647497997j),(-0.00030295820841470426+0.0004962673429061513j)
(0.00017819992821989714+0.00010760990201358655j),(-0.00016132990014438051+0.00025424291389720705j),(-0.00017604977099279788+0.00036397313513055846j),(0.0006187402664126169-0.0014832382398799555j),(-0.0004975856414901423+2.1162529767602767e-05j),(0.00037563876266498967-4.1685573200352375e-05j),(0.00011435863439029929+0.0004948488725450224j),(-0.00026386933540698134+0.0003348283650208559j),(-0.004118735059667746-0.0011783002903476899j),(-0.00038894004149639546+0.0002909795065302122j),(-0.00030755086309947787-0.00030701591548770664j),(0.005830369230710847-0.003000856224449656j),(0.00019242112703012608-0.0004157056860840969j),(0.00015570822413086587-0.0005065347542086742j),(0.00041679879788379226+0.0001410800834836707j),(-0.00012628370248420444+0.0005611844907461421j)
(0.00020516663834955579-8.90656216807102e-06j),(-2.4077554939190842e-05+0.00029583025140496246j),(2.43297206756177e-05+0.0003986600054935533j),(4.386198879179072e-05-0.0015956248032154567j),(-0.0004319918582033707+0.00023589424352983535j),(0.0003159492136241163-0.00019909923110326933j),(0.0003055755494208429+0.00039845932871816466j),(-0.00010455098798109444+0.0004082026388161348j),(-0.0042603913222885904+7.321514325737384e-05j),(-0.0002474182586090466+0.00041165619451523285j),(-0.00039475567619594375-0.00016953174906043144j),(0.0048112868616849444-0.004404630911322473j),(3.4397184039041544e-05-0.00045163946214319545j),(-2.4434416067711504e-05-0.0005235767905119693j),(0.0004350513272838362-6.478924781916641e-06j),(5.986815815818972e-05+0.0005659109706399602j)
(0.00016370031722703186-0.00011934503379198576j),(0.00011461375872142306+0.00026917766602422j),(0.000213702859402105+0.00033166202883564664j),(-0.0005287635102345885-0.0014945996457653777j),(-0.00028014565952051094+0.00039766674205989473j),(0.0001949825922137629-0.0003132863503670424j),(0.0004381673460996893+0.00023340830518667115j),(6.880514262058581e-05+0.0004107860302835744j),(-0.004032953999026067+0.0013048332146891135j),(-7.278171799930073e-05+0.0004692869439014516j),(-0.0004245793342744519-1.1363184915109591e-05j),(0.0034679290878959295-0.0054848724900623j),(-0.0001244104348965484-0.0004302459709809213j),(-0.00019781965669826704-0.0004792036731215241j),(0.00040322609273026955-0.00015001152355149399j),(0.00023578783453293996+0.00051123103171092j)
