0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(-5.893226691334256e-07+2.2070933754244138e-07j),(-6.598118444097607e-08-6.642718957839452e-07j),(7.718511798342691e-07+6.49924200038397e-07j),(1.1755400339904581e-06+7.507258501316359e-07j),(-1.4460522555053245e-06-1.4320104713697655e-07j),(5.70912358393968e-07-5.978677403511048e-07j),(-6.712953015192945e-07+1.3070016719779529e-06j),(5.181516336714097e-07-9.171510590038989e-07j),(-1.7833335928074853e-07-2.1716799609037795e-06j),(1.307063358352839e-06-4.546331799325847e-07j),(-1.0486907119666978e-06+4.3271181386405696e-07j),(1.908170824198279e-06-1.4316497100197421e-06j),(-8.652062176863631e-07-9.675194100546863e-07j),(-1.6171165431502098e-06+6.485134712389292e-07j),(-8.462761589554792e-07-8.950782935973499e-07j),(2.0787582102494416e-06-2.843213444903598e-07j)
(-6.19638590030581e-07-1.5712108499610549e-07j),(2.9304826154135547e-07-6.089364199679562e-07j),(3.5543075391183523e-07+9.572544085296412e-07j),(6.981312512207457e-07+1.226450958444953e-06j),(-1.2441297847346775e-06-7.828291854084132e-07j),(7.837171555477987e-07-2.921806123013492e-07j),(-1.1653347029947423e-06+9.21712333289222e-07j),(8.546241264868842e-07-6.366992681605867e-07j),(6.748907759686279e-07-2.0965246336632552e-06j),(1.398190017770902e-06+7.301335160412999e-08j),(-1.1484045233382915e-06+1.4279082101270595e-08j),(2.3146873667601623e-06-6.787310628981793e-07j),(-4.7675855247053536e-07-1.2240124571077568e-06j),(-1.7615429752437423e-06+6.322892738177905e-08j),(-5.020194082044763e-07-1.139982966143968e-06j),(2.082396440702326e-06+4.044224297924489e-07j)
(-4.2603023366305285e-07-4.900172752714461e-07j),(5.741898539707799e-07-3.7189487375911736e-07j),(-1.6449887252157757e-07+1.0201296705987805e-06j),(4.6405860891473445e-08+1.4270625583220798e-06j),(-7.724243836380586e-07-1.2705133019475466e-06j),(8.424848324439995e-07+8.004191552223736e-08j),(-1.4586201656153018e-06+3.601841684570925e-07j),(1.051281383752861e-06-2.395751581280671e-07j),(1.4422992786214436e-06-1.6958385638568119e-06j),(1.2821716369632575e-06+6.022054379760613e-07j),(-1.0854953898619345e-06-4.1667775696419074e-07j),(2.4325958401334407e-06+1.7844543682148088e-07j),(-1.753376886297227e-08-1.329266420626914e-06j),(-1.6984351435118106e-06-5.434345124838994e-07j),(-9.093354704069671e-08-1.2562560733549082e-06j),(1.8616243562563712e-06+1.0648867240870029e-06j)
(-7.157467282868071e-08-6.556180675865921e-07j),(6.92256231307003e-07-1.8869788681488025e-08j),(-6.536207833298993e-07+8.161637237558785e-07j),(-6.315542952322122e-07+1.2991983772422533e-06j),(-1.2520630259597288e-07-1.4988016685793962e-06j),(7.31665269065201e-07+4.4484079178846365e-07j),(-1.4933439485691601e-06-2.794450941082985e-07j),(1.070851390977109e-06+2.0835080840940403e-07j),(2.003513161439349e-06-1.0245063222209534e-06j),(9.714497121179295e-07+1.0537893722549944e-06j),(-8.648964411189876e-07-7.985065066957469e-07j),(2.2402030502549773e-06+1.0320098760898681e-06j),(4.550885521081275e-07-1.266033453519577e-06j),(-1.4304232062924373e-06-1.0993019188577176e-06j),(3.4007077510459513e-07-1.2273146805632439e-06j),(1.435258369261464e-06+1.6251825567277423e-06j)
(3.201254609561483e-07-5.883714778720698e-07j),(6.08273185517422e-07+3.484493888845371e-07j),(-9.82530891145153e-07+3.9264715545451054e-07j),(-1.178037838391363e-06+8.649656774441193e-07j),(5.63664214443326e-07-1.413048571069088e-06j),(4.6974142772681844e-07+7.280322575569867e-07j),(-1.257411485229858e-06-8.826589202371759e-07j),(9.057653081245658e-07+6.308841527385147e-07j),(2.26741773295648e-06-1.8037732446216715e-07j),(5.078890686581829e-07+1.3583311351036408e-06j),(-5.143444063642296e-07-1.0750422624240817e-06j),(1.7552099635245734e-06+1.7721010896074336e-06j),(8.805901955941899e-07-1.0383405576576441e-06j),(-9.847615459636485e-07-1.5365597990767727e-06j),(7.406857667379527e-07-1.0533202476491851e-06j),(8.447374072310719e-07+2.0226318897914615e-06j)
(6.079065747725209e-07-3.0525526666756017e-07j),(3.421507416457633e-07+6.216545793103022e-07j),(-1.0609046203720278e-06-1.4425167313818116e-07j),(-1.4623262656978154e-06+2.1855704436709928e-07j),(1.148364602019036e-06-1.0242795885825674e-06j),(1.0627197404618942e-07+8.702418437665926e-07j),(-7.876502704695067e-07-1.3390155288335257e-06j),(5.801633306967894e-07+9.54411948936374e-07j),(2.1868478056878514e-06+7.099253046228814e-07j),(-4.2777162306535584e-08+1.4667328347524308e-06j),(-8.098264859150787e-08-1.2038270489726916e-06j),(1.033339795300293e-06+2.3009362135077914e-06j),(1.2030358709791642e-06-6.714974479653979e-07j),(-4.1065612962769963e-07-1.7999935270217247e-06j),(1.0630649499720208e-06-7.515327195834872e-07j),(1.5014955196829473e-07+2.2107501417009676e-06j)
(6.838338363261056e-07+9.768859651052003e-08j),(-3.1784329833888906e-08+7.175627725563297e-07j),(-8.621770939019107e-07-6.560309004890556e-07j),(-1.4118717522641815e-06-4.94060199336359e-07j),(1.5019184342294184e-06-4.0834883078226147e-07j),(-2.874285414865372e-07+8.39284626374716e-07j),(-1.6419545328730981e-07-1.5623042587046302e-06j),(1.4648014910862068e-07+1.1206688312603725e-06j),(1.766802011772242e-06+1.5099352309859619e-06j),(-6.002022123046368e-07+1.35806487117527e-06j),(3.7491853996278457e-07-1.1625770329014605e-06j),(1.6205280011901521e-07+2.545654354600686e-06j),(1.3783948151119872e-06-2.0936177378133423e-07j),(2.2611025535045483e-07-1.853915814100549e-06j),(1.2675213174818149e-06-3.5465213008851236e-07j),(-5.758490992519695e-07+2.1646311222948005e-06j)
(5.135763962036747e-07+4.777320288695831e-07j),(-4.0548234584059183e-07+6.034577998476705e-07j),(-4.3202724432609465e-07-1.0075251555613603e-06j),(-1.0306118032080657e-06-1.1080331747387028e-06j),(1.5436910977165498e-06+3.0874394626620553e-07j),(-6.322353172911662e-07+6.373231310869293e-07j),(5.031148628593379e-07-1.5067447092404906e-06j),(-3.2292966738075825e-07+1.097157345379265e-06j),(1.0647817950165763e-06+2.0941888837579672e-06j),(-1.0810901360352492e-06+1.0433773534080068e-06j),(7.882954589476001e-07-9.529148153173561e-07j),(-7.499607242730124e-07+2.4682584860426868e-06j),(1.380510333912539e-06+2.908569071636908e-07j),(8.506723227127028e-07-1.6869187941673338e-06j),(1.3273876637209358e-06+9.269781263209615e-08j),(-1.2556110176579825e-06+1.8841171276007946e-06j)
(1.5129772607430633e-07+6.959139949397482e-07j),(-6.683448962295221e-07+3.079905817208221e-07j),(1.219422538478894e-07-1.1025269498499085e-06j),(-3.9983544594208636e-07-1.477695001329397e-06j),(1.257632235618532e-06+9.765614980262987e-07j),(-8.57062590036727e-07+3.0123531195462466e-07j),(1.0940361816053186e-06-1.1761923960151418e-06j),(-7.478028229603638e-07+8.833767724151051e-07j),(1.8304302386588966e-07+2.36781676482517e-06j),(-1.4115852642402766e-06+5.648232887270869e-07j),(1.098537154706823e-06-6.007591253276669e-07j),(-1.5862613423160086e-06+2.071310531889003e-06j),(1.2049138863636796e-06+7.656434154843532e-07j),(1.387849031343613e-06-1.3138264965909213e-06j),(1.2324442664965562e-06+5.38970541066596e-07j),(-1.814780731193354e-06+1.3943594725740055e-06j)
(-2.772157397781001e-07+6.677748472697213e-07j),(-7.398980562248418e-07-8.58256038154132e-08j),(6.570461339145118e-07-9.099905294662243e-07j),(3.390031013859806e-07-1.5110390882246428e-06j),(6.971666874435728e-07+1.4517289151612486e-06j),(-9.134535285705332e-07-1.0404168934327528e-07j),(1.499524968624756e-06-6.245327903974145e-07j),(-1.0536315366446874e-06+5.116794009489567e-07j),(-7.462186103154106e-07+2.2818319336124607e-06j),(-1.5385511928656257e-06-9.889149848213724e-09j),(1.2583337648370674e-06-1.532225335203628e-07j),(-2.2374538583743795e-06+1.3985471069693051e-06j),(8.699332145190382e-07+1.1532120590260224e-06j),(1.7711615907289905e-06-7.745437262413216e-07j),(9.904815286453061e-07+9.316214452355864e-07j),(-2.1904045913402985e-06+7.436537372941038e-07j)
(-6.180851655158426e-07+3.958736809598031e-07j),(-5.943269262204641e-07-4.6387609178533354e-07j),(1.0322028764572338e-06-4.7371393376760333e-07j),(1.0159295859651254e-06-1.1924548393591153e-06j),(-2.4611626030007243e-08+1.628641506052036e-06j),(-7.859311757652765e-07-4.979994128870012e-07j),(1.6417854208115568e-06+5.2999880969019634e-08j),(-1.18466632279077e-06+4.248353746492985e-08j),(-1.5806121112608543e-06+1.8416717465624365e-06j),(-1.4380310603151088e-06-5.970051364838323e-07j),(1.2408417712870362e-06+3.2762680717519573e-07j),(-2.61542266976781e-06+5.302174317605917e-07j),(4.1488987176573863e-07+1.4015181436428013e-06j),(1.9510238477178484e-06-1.298656800468825e-07j),(6.267716431332762e-07+1.2232798996036065e-06j),(-2.3379825568285644e-06-1.2769358625470342e-09j)
(-7.445173322713004e-07-2.8372724220887346e-08j),(-2.69418717551119e-07-7.139598943977039e-07j),(1.1450468779023797e-06+9.742607933932612e-08j),(1.4714852289460346e-06-5.881396525241726e-07j),(-7.576780980791669e-07+1.4628158768754166e-06j),(-4.959164244844433e-07-8.004961623385592e-07j),(1.4890810484133126e-06+7.361967430218209e-07j),(-1.1139983275331262e-06-4.4547547686361864e-07j),(-2.1892911279521146e-06+1.1075326887959886e-06j),(-1.1195490295999834e-06-1.108864339662949e-06j),(1.044087324427686e-06+7.733249763240403e-07j),(-2.665169741942927e-06-4.2638362254177264e-07j),(-1.0445998370882519e-07+1.4752099687783655e-06j),(1.9011019221959588e-06+5.453264557927655e-07j),(1.8146703878099445e-07+1.3774411562309945e-06j),(-2.236676591947469e-06-7.620942115104166e-07j)
(-6.038762472420248e-07-4.5519969413964847e-07j),(1.4309412525636154e-07-7.590184234744211e-07j),(9.597244099670368e-07+6.565625398631699e-07j),(1.594206376068535e-06+1.6747126598054116e-07j),(-1.3461975557000599e-06+9.817481222658065e-07j),(-9.827047566353056e-08-9.479951113982949e-07j),(1.062512228243927e-06+1.3011420611245402e-06j),(-8.489147831742263e-07-8.682924939675991e-07j),(-2.4733791759626973e-06+1.8627434066695912e-07j),(-6.255106336500925e-07-1.466928710725031e-06j),(6.918965326566928e-07+1.1187226363433735e-06j),(-2.3726737301782597e-06-1.3500872715690576e-06j),(-6.227174144310127e-07+1.360598260680246e-06j),(1.6220300126386511e-06+1.1707260547798687e-06j),(-2.948097151256219e-07+1.3729995249592038e-06j),(-1.8920725618914259e-06-1.4570598924720034e-06j)
(-2.39201215905012e-07-7.292586534682405e-07j),(5.233716009726438e-07-5.807581266655286e-07j),(5.178618077310579e-07+1.056530714483272e-06j),(1.3477528427541078e-06+9.015253470014994e-07j),(-1.661579224962141e-06+2.806816304463154e-07j),(3.290119270767675e-07-9.068276284878398e-07j),(4.33357227012052e-07+1.6426145769754939e-06j),(-4.3048157164792404e-07-1.1512573680098184e-06j),(-2.3819089616094027e-06-7.840458055213854e-07j),(-2.5665506397416686e-08-1.6137679842302094e-06j),(2.311270976632584e-07+1.3114713059455914e-06j),(-1.7676631271284926e-06-2.121123039071774e-06j),(-1.0730446357514482e-06+1.0679511360450314e-06j),(1.1419739878266815e-06+1.6701212846256272e-06j),(-7.46703660550917e-07+1.2070636632395444e-06j),(-1.336141767137429e-06-2.0097954914300633e-06j)
(2.235006496489075e-07-7.460904109224859e-07j),(7.582180993185433e-07-2.2645759940802525e-07j),(-7.056086587248603e-08+1.1885091127775976e-06j),(7.811128000602652e-07+1.4422231201900201e-06j),(-1.6304713880446368e-06-4.961461736505378e-07j),(7.000363103574677e-07-6.807332885187947e-07j),(-2.887467573065943e-07+1.69359316035878e-06j),(7.271456491219806e-08-1.241989528373451e-06j),(-1.9207258592676484e-06-1.6547748555974625e-06j),(5.926582918527946e-07-1.5221869353586282e-06j),(-2.744987799568834e-07+1.3199096439172755e-06j),(-9.20825933316507e-07-2.636575480750223e-06j),(-1.395758039500036e-06+6.307512510443984e-07j),(5.138974253080304e-07+1.9806523693031068e-06j),(-1.1205458498192142e-06+8.956845714562464e-07j),(-6.243499254799409e-07-2.3576475296528367e-06j)
(6.18641948174879e-07-4.917951229877813e-07j),(7.746953455612182e-07+2.0344074931843708e-07j),(-6.544911535728918e-07+1.0114853427824466e-06j),(1.9121847514274007e-08+1.6589426013124842e-06j),(-1.2516185976345003e-06-1.185107257612951e-06j),(9.382089754069391e-07-3.1100987866508636e-07j),(-9.7483849800053e-07+1.4382627819810457e-06j),(5.757324191374936e-07-1.1200434948856912e-06j),(-1.1528298575469495e-06-2.2893515160424172e-06j),(1.1372009629182576e-06-1.2000523786951807e-06j),(-7.531591004386419e-07+1.1381713256926015e-06j),(6.43235571540154e-08-2.824042978006629e-06j),(-1.546206507109487e-06+1.0193608174077892e-07j),(-1.9022130865757238e-07+2.0606817305021656e-06j),(-1.370706426870028e-06+4.7236873322228304e-07j),(1.6983532165582366e-07-2.458747314625641e-06j)
(8.002365816865352e-07-5.088645280580996e-08j),(5.626295286223726e-07+5.837391795549473e-07j),(-1.0804974458853036e-06+5.646067780927553e-07j),(-7.64940358090902e-07+1.4936618577436352e-06j),(-5.977504278509716e-07-1.6375766583982042e-06j),(9.919727705460903e-07+1.3092980069962323e-07j),(-1.4995898076069844e-06+9.16024516830297e-07j),(9.915480809945193e-07-8.012404705162015e-07j),(-1.8991960422802973e-07-2.584624637936349e-06j),(1.524472573287417e-06-6.899935435562217e-07j),(-1.1350970938475618e-06+7.876948744162062e-07j),(1.0640024751676883e-06-2.651695723248049e-06j),(-1.5009006087121942e-06-4.5246768385979947e-07j),(-8.875983042203004e-07+1.895298034366653e-06j),(-1.4651365527907275e-06-1.5496437880898306e-08j),(9.62500155061656e-07-2.296972867682034e-06j)
(6.957559550439973e-07+4.215374293664051e-07j),(1.791148219281583e-07+8.008732279861361e-07j),(-1.2329826188942251e-06-4.1220968785475025e-08j),(-1.3886773220498399e-06+9.761515077817661e-07j),(1.9823626552156455e-07-1.7518987283848667e-06j),(8.458606566905287e-07+5.572783069418431e-07j),(-1.7641137700136344e-06+2.1558529577302598e-07j),(1.246045202691392e-06-3.358421023381072e-07j),(8.237533510320573e-07-2.4874919159341917e-06j),(1.6924892528117062e-06-6.388340373097383e-08j),(-1.362750763653786e-06+3.1482926404891573e-07j),(1.9496331847716534e-06-2.133345396797713e-06j),(-1.2610562331707585e-06-9.615557719487898e-07j),(-1.4943460982000226e-06+1.4987329575877892e-06j),(-1.3894263536048385e-06-5.119271045237085e-07j),(1.6681261140036387e-06-1.884232085527902e-06j)
(3.3481458868413023e-07+7.542477692991265e-07j),(-2.6673916023939156e-07+7.867255968961695e-07j),(-1.0654024806602542e-06-6.507527602548211e-07j),(-1.7029207845025544e-06+2.190257424613413e-07j),(9.702053051141378e-07-1.4960718417681689e-06j),(5.245226317788115e-07+8.81205952254363e-07j),(-1.7144861148500415e-06-5.400182833217052e-07j),(1.2911544841457073e-06+1.9927162195449648e-07j),(1.7329005695119971e-06-2.0041959608094103e-06j),(1.6106096547975622e-06+5.872014175077531e-07j),(-1.3993834874490467e-06-2.1522617050613348e-07j),(2.604308480309235e-06-1.3277551766514865e-06j),(-8.530300652338709e-07-1.3585899184909675e-06j),(-1.935537231918801e-06+9.133267044624417e-07j),(-1.1488732654433508e-06-9.587490173491648e-07j),(2.208792116860601e-06-1.2597651646290442e-06j)
(-1.5856703767934096e-07+8.218820329119552e-07j),(-6.447723394883723e-07+5.398243545826336e-07j),(-6.140996305400615e-07-1.1040923563438684e-06j),(-1.627277225223059e-06-6.066439463212074e-07j),(1.553379342160999e-06-9.161170925602778e-07j),(8.873233274346987e-08+1.0344699578919015e-06j),(-1.3525346666411029e-06-1.2149507843148345e-06j),(1.113824592800328e-06+7.132254893912736e-07j),(2.39489136946783e-06-1.2006821605310686e-06j),(1.2849232580737453e-06+1.1661572001386401e-06j),(-1.2349241914592168e-06-7.27361945043953e-07j),(2.938151346995476e-06-3.321353046955408e-07j),(-3.255142142046583e-07-1.5897183739145445e-06j),(-2.154424667479254e-06+2.0508503733903096e-07j),(-7.682719808977804e-07-1.3023970671996894e-06j),(2.5227464072642517e-06-4.86479292235445e-07j)
(-6.084116262161361e-07+5.920623823153625e-07j),(-8.416882037088463e-07+1.2737989348755428e-07j),(9.276940383905158e-09-1.2785261298585616e-06j),(-1.170437102237607e-06-1.3098967567288139e-06j),(1.8194198937955617e-06-1.280399628553137e-07j),(-3.760139957226673e-07+9.817011003864664e-07j),(-7.367697691613901e-07-1.6849109873536855e-06j),(7.391681069507092e-07+1.1165128328933277e-06j),(2.702025077212446e-06-1.937653980348524e-07j),(7.582672934129618e-07+1.584270905340567e-06j),(-8.881036495577401e-07-1.1471646075395924e-06j),(2.9005586656529524e-06+7.294813961293198e-07j),(2.5622323344135e-07-1.6212422436344798e-06j),(-2.1196857555408995e-06-5.437182655965637e-07j),(-2.8940582473085157e-07-1.5003140618946575e-06j),(2.5714110745381787e-06+3.553511505982958e-07j)
(-8.494756829388068e-07+1.399614433422428e-07j),(-7.948943302942132e-07-3.3289494393118053e-07j),(6.452747895373286e-07-1.121584105004866e-06j),(-4.3016761442060974e-07-1.7239575804640152e-06j),(1.704538211767388e-06+7.052718872703975e-07j),(-7.761914229415236e-07+7.283981874530236e-07j),(2.6933134181132235e-08-1.8599232311707545e-06j),(2.2708798395267343e-07+1.336515640161265e-06j),(2.5989199338678594e-06+8.657383268873542e-07j),(1.0472989092524511e-07+1.774749254524795e-06j),(-4.0447658502525305e-07-1.4116933020763543e-06j),(2.487674411155099e-06+1.7216053027181469e-06j),(8.183819724237978e-07-1.4444469392534998e-06j),(-1.8297721844183825e-06-1.2440659507535248e-06j),(2.3351387133858373e-07-1.5261866305336393e-06j),(2.344027661543627e-06+1.1763895028235997e-06j)
(-7.878833368635433e-07-3.7598171969807617e-07j),(-5.121970441534492e-07-7.062932100485012e-07j),(1.1273179034526508e-06-6.664670317663845e-07j),(4.274619500155653e-07-1.7456635624801203e-06j),(1.2245058608396288e-06+1.407631866162836e-06j),(-1.028989131267626e-06+3.2085230706479714e-07j),(8.034390975389067e-07-1.701429389154901e-06j),(-3.372009329670422e-07+1.330503087385933e-06j),(2.092229407543081e-06+1.8154996018216922e-06j),(-5.806795370184072e-07+1.703308031057915e-06j),(1.4948659811142485e-07-1.478871409159543e-06j),(1.7440065893713924e-06+2.514510745463776e-06j),(1.2879679416337239e-06-1.0773167308701556e-06j),(-1.3137730437230641e-06-1.810755095788923e-06j),(7.399657747497145e-07-1.3733797144246635e-06j),(1.8593935907343278e-06+1.887691923538154e-06j)
(-4.374692705197415e-07-7.69479062435717e-07j),(-7.120927187007677e-08-8.804394862986569e-07j),(1.3252136202001417e-06-2.5379806860749267e-08j),(1.2052384363087175e-06-1.3609492000453336e-06j),(4.730871167329663e-07+1.826713081985405e-06j),(-1.0793631566296703e-06-1.6218937085587016e-07j),(1.4521738631903798e-06-1.230455563294578e-06j),(-8.5727271292659e-07+1.0937934228359225e-06j),(1.251019843772579e-06+2.5064460754523137e-06j),(-1.1957685619100245e-06+1.374148494435319e-06j),(6.954853117884641e-07-1.3340983323110628e-06j),(7.578374235848601e-07+3.001127966992618e-06j),(1.6022467014080316e-06-5.628349342842319e-07j),(-6.286074622658965e-07-2.1727345067827774e-06j),(1.170106461623018e-06-1.0561245424963918e-06j),(1.1644433212711487e-06+2.4103183036265266e-06j)
(8.216516585471168e-08-8.935975099665629e-07j),(4.0183729146772473e-07-7.989799110741974e-07j),(1.1801541941765645e-06+6.379971690453385e-07j),(1.7200581135138647e-06-6.501442338669251e-07j),(-3.961394254712155e-07+1.8669616699029312e-06j),(-9.119075647330618e-07-6.246464997380143e-07j),(1.8524734239276503e-06-5.251771032993583e-07j),(-1.2418973330881015e-06+6.615419379037152e-07j),(1.9753670554386693e-07+2.8260500349166164e-06j),(-1.6463350345771528e-06+8.303105132510812e-07j),(1.154417957719085e-06-9.930525438398422e-07j),(-3.491336472930051e-07+3.1114187306556183e-06j),(1.7170927583347381e-06+3.599083105848096e-08j),(1.4719816477742482e-07-2.2819711105916254e-06j),(1.4718234700102415e-06-6.082768776658398e-07j),(3.297604320944048e-07+2.684056541151164e-06j)
(5.862918144449543e-07-6.955270305961526e-07j),(7.681261055235271e-07-4.795769536132225e-07j),(7.218461563803196e-07+1.1501788078316797e-06j),(1.8459080847001988e-06+2.2860531756769248e-07j),(-1.2010747227769853e-06+1.5111814589734258e-06j),(-5.550028411652317e-07-9.721355358093114e-07j),(1.9259137178319547e-06+2.919231087014629e-07j),(-1.4209730373770952e-06+1.0368033492088418e-07j),(-9.104345851190255e-07+2.7165159662976476e-06j),(-1.8605329213464226e-06+1.481938591577619e-07j),(1.4578042395562722e-06-5.001839625177031e-07j),(-1.4367178542600697e-06+2.8223128576938204e-06j),(1.6131242956810564e-06+6.43811000295991e-07j),(9.224755707512309e-07-2.1197428924172636e-06j),(1.6070231452158465e-06-7.973981212779462e-08j),(-5.575559214443299e-07+2.674304288637696e-06j)
(8.906549115306807e-07-2.3853154648579426e-07j),(9.168791942372524e-07-1.0527693952786567e-08j),(6.285998151336474e-08+1.3731124782790952e-06j),(1.5445169916955209e-06+1.0744106086766328e-06j),(-1.769150521508992e-06+8.25951705322616e-07j),(-7.620207815767403e-08-1.131149840316818e-06j),(1.651509004433483e-06+1.0752208756818686e-06j),(-1.3582162475662868e-06-4.862978298606266e-07j),(-1.9030931412470446e-06+2.1849470634479214e-06j),(-1.8002474144507623e-06-5.7307753533892e-07j),(1.5579602745885895e-06+7.69989431336212e-08j),(-2.3639150136109844e-06+2.1618138653773053e-06j),(1.2987776902863885e-06+1.1823912523057896e-06j),(1.6041016771581828e-06-1.6995431849630304e-06j),(1.5563977491366061e-06+4.690761205416155e-07j),(-1.4029539162819369e-06+2.376325657900616e-06j)
(8.787579843119794e-07+3.1788878451434687e-07j),(7.987150298646114e-07+4.735176597735992e-07j),(-6.288660927213341e-07+1.2412205550135453e-06j),(8.762616274660024e-07+1.6894610394373774e-06j),(-1.974208338090998e-06-5.0627613126063445e-08j),(4.30445137764076e-07-1.0645151672768508e-06j),(1.070860522977516e-06+1.6818001449430296e-06j),(-1.0583250505340182e-06-1.0069255225206535e-06j),(-2.6245359088705096e-06+1.3037393347242816e-06j),(-1.4676921505284828e-06-1.2259866700521784e-06j),(1.4354159364665945e-06+6.571222750551569e-07j),(-3.0071253325270798e-06+1.2065985986221317e-06j),(8.098522415223501e-07+1.580660967115229e-06j),(2.1081581610050307e-06-1.066167876660923e-06j),(1.3220803258344536e-06+9.741419085762743e-07j),(-2.114480508765391e-06+1.8163694670310545e-06j)
(5.462876817257027e-07+7.735528752077241e-07j),(4.4174310888392937e-07+8.300958425596589e-07j),(-1.172691261053047e-06+7.803538838866286e-07j),(-1.1650940092429198e-08+1.925157913190798e-06j),(-1.7643456191513167e-06-9.36654014314183e-07j),(8.627751580329918e-07-7.798875658445592e-07j),(2.8209173442044703e-07+1.997421344663238e-06j),(-5.672302008801842e-07-1.3661398228234193e-06j),(-2.957129475830871e-06+2.0092046834418668e-07j),(-9.061063317289913e-07-1.7105888661343977e-06j),(1.1024357456003716e-06+1.1563783992150942e-06j),(-3.276549993955712e-06+7.326285277088073e-08j),(2.0550332320836478e-07+1.7840627388005886e-06j),(2.3702283387594822e-06-2.91015399110965e-07j),(9.278282403344422e-07+1.375264615797526e-06j),(-2.612757008153341e-06+1.0494636713726463e-06j)
(5.783909913105003e-09+9.595668231755723e-07j),(-5.4776725464854973e-08+9.507349234601483e-07j),(-1.422301720520152e-06+1.0325677175169088e-07j),(-9.174796145300055e-07+1.7178366704093237e-06j),(-1.1746231957716257e-06-1.6440653009681603e-06j),(1.1310285764548147e-06-3.293844128192121e-07j),(-5.765998925451632e-07+1.9579083669207235e-06j),(3.479188581516524e-08-1.4974887922425308e-06j),(-2.840545157850046e-06-9.583156912447822e-07j),(-1.9429471818711682e-07-1.9497518762906978e-06j),(6.020304142127909e-07+1.5005959937063002e-06j),(-3.128612659255966e-06-1.0958097866446587e-06j),(-4.3887646236878184e-07+1.7619772946775927e-06j),(2.3535706352836867e-06+5.359209431344759e-07j),(4.166688991648581e-07+1.623241352017932e-06j),(-2.8397958019604077e-06+1.5405679465121482e-07j)
(-5.512530075050396e-07+8.008470940967684e-07j),(-5.478948893519034e-07+7.93791057278229e-07j),(-1.304901555353915e-06-6.178381478713421e-07j),(-1.630671968334641e-06+1.1055264311802127e-06j),(-3.21594456333222e-07-2.018435495569355e-06j),(1.176400426112729e-06+1.9981383201622184e-07j),(-1.3510418867807869e-06+1.561975519437162e-06j),(6.46141436983956e-07-1.3723220830605204e-06j),(-2.2823993337586073e-06-1.9962354542236253e-06j),(5.643331048330713e-07-1.9013537797001588e-06j),(2.491501567289126e-09+1.6362156755262843e-06j),(-2.572699034451063e-06-2.1502560557658884e-06j),(-1.0410384727430606e-06+1.5122178433059806e-06j),(2.0541379631901273e-06+1.3164708576073545e-06j),(-1.5377146640736107e-07+1.6858644418162135e-06j),(-2.765685595847677e-06-7.75975512574074e-07j)
(-9.22142910435388e-07+3.4607604590064043e-07j),(-8.920008116484655e-07+3.9843095647314766e-07j),(-8.421119157470997e-07-1.1948721549378145e-06j),(-1.9806714438678274e-06+2.2142371857523648e-07j),(6.195849417697074e-07-1.9725312351698408e-06j),(9.838056798156976e-07+7.022318633614041e-07j),(-1.8986580319679175e-06+8.729653233419262e-07j),(1.1609610703626144e-06-1.005753906256126e-06j),(-1.3586625874327652e-06-2.7497019901097504e-06j),(1.2567131486673688e-06-1.5655197097998849e-06j),(-6.118717612651998e-07+1.5385531350234682e-06j),(-1.6712012357280218e-06-2.9510028913632566e-06j),(-1.5223546427624866e-06+1.0619457247231686e-06j),(1.5017721744180152e-06+1.955915377502206e-06j),(-7.177490138332051e-07+1.5520454899835531e-06j),(-2.3923792561487583e-06-1.6411489969281085e-06j)
(-9.667247396735844e-07-2.46747892197937e-07j),(-9.81681168043125e-07-1.2484375752514907e-07j),(-1.4665970216078278e-07-1.4728509861365015e-06j),(-1.8775314966501333e-06-7.349228229644254e-07j),(1.4510037301569066e-06-1.5063681275199747e-06j),(5.86114968687055e-07+1.0750334364594303e-06j),(-2.114600523448945e-06+8.916995031680557e-09j),(1.4873915307379962e-06-4.5518886273545223e-07j),(-2.035342893622911e-07-3.0956964702704694e-06j),(1.7769180294927847e-06-9.856797741043312e-07j),(-1.1525467502645252e-06+1.2160837621336248e-06j),(-5.327020230623231e-07-3.388537513005958e-06j),(-1.8180577180290612e-06+4.6481153122741547e-07j),(7.573444982625442e-07+2.3744493239991643e-06j),(-1.2089651105817954e-06+1.2335384530479372e-06j),(-1.7541150195861722e-06-2.3469907754167726e-06j)
(-6.601915777418648e-07-7.650880030572671e-07j),(-7.838372775941837e-07-6.249277359792125e-07j),(6.048798297518416e-07-1.3712959178839242e-06j),(-1.334699788921743e-06-1.5425233854737596e-06j),(1.9934863126134144e-06-7.092096375145719e-07j),(5.876179720968097e-08+1.2389875923569132e-06j),(-1.9516782175156385e-06-8.775203932801892e-07j),(1.5638842221260742e-06+1.885278383737927e-07j),(1.0099057282987537e-06-2.9712528679879005e-06j),(2.0423052483467925e-06-2.431217983274722e-07j),(-1.5395321473220327e-06+7.100292793445784e-07j),(7.009895887425212e-07-3.3977882482328058e-06j),(-1.885914393077862e-06-2.0539434469427503e-07j),(-9.389839553388692e-08+2.5170948392242465e-06j),(-1.5683443281907304e-06+7.64009622759092e-07j),(-9.14361646045913e-07-2.814328062368383e-06j)
