0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(0.009238069123166468+0.044603655904423j),(0.034632497273181136-0.006794015625178495j),(-0.030118558278808636-0.024445546587413367j),(0.038596085946789746+0.0056830806607201j),(0.0369696930946953-0.00890309355658883j),(0.019105826100296888-0.027650927547033306j),(0.024052028630710067+0.02687264382266915j),(-0.02805013641639743+0.017964383290497637j),(-0.021515109926602674+0.029994527198059853j),(-0.032924623331187314+0.005814102302614259j),(0.03122265289061949-0.005295226318414704j),(-0.011610021802808339-0.033389441083228874j),(-0.030813755564755293+0.005201320993715338j),(-0.029564432224911518-0.013095424106682265j),(0.026595683925274147-0.013947598303581166j),(-0.00671763086068118-0.03166510827023048j)
(-0.01791077117716694+0.04254608202709779j),(0.03352850661342032+0.012362942667159418j),(-0.014352153419241547-0.036544867506045006j),(0.03188145604599432+0.023268946407354617j),(0.037490377141620096+0.00861763830713635j),(0.029609558792464064-0.01674123582684152j),(0.010896975808602789+0.03481225525423656j),(-0.033304843813200535+0.005143749726869075j),(-0.03170726239411019+0.019682342211498678j),(-0.033056091428771646-0.007120820582914375j),(0.031325900798933125+0.00669589377815948j),(0.0008450566102944389-0.035722595248511235j),(-0.031035963319664146-0.005967022376176893j),(-0.02366368466030369-0.022556942609261107j),(0.030066134976080475-0.004299734055209502j),(0.0038284430405105376-0.03249588715735358j)
(-0.03939495710432161+0.025232106585906865j),(0.022485337793619685+0.028348571342805776j),(0.00556685751035048-0.03934745056189343j),(0.01758586150211498+0.03585210275240303j),(0.030057572644247816+0.024716249434765802j),(0.034356176743839964-0.0021682081646454913j),(-0.004539219928576371+0.036615893267349514j),(-0.03292073228895733-0.008868722185907996j),(-0.0372331980591563+0.006105480782901277j),(-0.028242543225605213-0.01928555803763372j),(0.026940099951450844+0.018004770947844553j),(0.013462068831097863-0.03351646244689685j),(-0.02729765353608503-0.016627684010719932j),(-0.014817889108450137-0.029546127157237704j),(0.030111263982941484+0.006069416912008208j),(0.014195193699598095-0.02987422479109059j)
(-0.047385553450900536-0.0015650443808655331j),(0.0045168647897724425+0.036357569339878146j),(0.02451157645169967-0.03189070868229664j),(-0.0011410773050562083+0.0403852362591699j),(0.01606514085557273+0.03593923708740381j),(0.032242684600158986+0.013198143350376891j),(-0.019507261009500752+0.03181500790428037j),(-0.02683170885785724-0.021676656046354218j),(-0.037137412606878605-0.008713647427517856j),(-0.01909162834407065-0.028841741528000283j),(0.018590233083030462+0.026994267888318702j),(0.024623474623638793-0.02695612638819826j),(-0.019986294309334345-0.02540703149993683j),(-0.004013652798395145-0.03317712340023851j),(0.026647814114096457+0.0159677263396542j),(0.02327165126866343-0.02400513223421656j)
(-0.038662836985963504-0.028527994225043766j),(-0.015240070301784198+0.03382148510079644j),(0.03748580962606488-0.01588134252708378j),(-0.020044035634032495+0.0356234327806184j),(-0.0016669951096542025+0.03978859951179315j),(0.02353215061700818+0.026257388696324675j),(-0.03127967284858452+0.021129010153167583j),(-0.015957138482896975-0.03103583397780666j),(-0.03131056770859364-0.02251644017148295j),(-0.006874013784700556-0.034299563343134144j),(0.007381704418197872+0.032321973438533276j),(0.03286377494020224-0.016790075484840645j),(-0.009954648080149005-0.031140580092575646j),(0.007507746645857801-0.03294379506781927j),(0.019999548842779998+0.02423084825443622j),(0.030060569354652702-0.015444834390201292j)
(-0.015891176552225824-0.046028248591957734j),(-0.0309906398201013+0.021224188989571933j),(0.04093856624742026+0.004687597028774654j),(-0.034726639419519825+0.022456317728909457j),(-0.019458811620416815+0.035274731565854194j),(0.00983326784136057+0.03430254298021926j),(-0.03764632511880222+0.006361940417771293j),(-0.0020658771567869127-0.03524602195629782j),(-0.020524959427065167-0.033151313072744396j),(0.0066517228917118915-0.03474867067816722j),(-0.005144756947097255+0.033139437122673386j),(0.037061061032720194-0.004246194628405222j),(0.00157762208065431-0.03302650126887538j),(0.018392329068936248-0.028788274459154738j),(0.010868752212709415+0.02985854316387928j),(0.0337873655514045-0.005048963503261018j)
(0.01317385130502502-0.04755772583949727j),(-0.03797831932436711+0.0020356283024260896j),(0.033731225339050604+0.024529029541792226j),(-0.04167157698351364+0.0037510856086131316j),(-0.033531995727926533+0.023161695205507475j),(-0.00619374891807558+0.03557909075555172j),(-0.03732740114765144-0.009900076494185152j),(0.012509836831208274-0.033457849287431944j),(-0.006334771434482002-0.03890793069389376j),(0.019491192145783442-0.030007574636555914j),(-0.01722393409933194+0.02922517414847376j),(0.03658854447037295+0.009115634898383304j),(0.01317144287552749-0.03073627610836037j),(0.027331901718822098-0.021117725933726638j),(0.00026297249285672016+0.03213496403402766j),(0.033987634413342634+0.006112332077827349j)
(0.03831867865273068-0.03213816059743128j),(-0.03391690555855743-0.01823869244194324j),(0.017495098520316926+0.03841791368596768j),(-0.03907999896112828-0.016268493723746065j),(-0.04081030296783629+0.005845636142983236j),(-0.021351810669554293+0.02966412743100631j),(-0.030226981697427633-0.02474023297780387j),(0.025264642364135382-0.02583967040851556j),(0.009146460253412807-0.038790707338074056j),(0.02970729696190751-0.020667370531092914j),(-0.027113985373719486+0.021030855684032405j),(0.03140574416706708+0.021596752123554944j),(0.02334718569682766-0.024467390875504147j),(0.033220591699372914-0.010766193104964813j),(-0.01061546538380374+0.03071852437896556j),(0.030563428766860228+0.016864011058068812j)
(0.05045422089763682-0.004819984052388638j),(-0.01972836719941526-0.0336337588593361j),(-0.003729255144910296+0.04256400530201848j),(-0.027330582612349576-0.03297340184167963j),(-0.0395893331312744-0.013116318317683806j),(-0.03254297982611287+0.017584326706597146j),(-0.017477583504056742-0.03543277687731893j),(0.033949385884206706-0.013572276387100837j),(0.023559533450667504-0.03268806432407281j),(0.0357114085391785-0.008020835968127088j),(-0.033346654412720965+0.009632072047344613j),(0.02207632327207856+0.03157491311692967j),(0.0307727480036425-0.014930035272007341j),(0.035290769567740334+0.0010951396144575608j),(-0.020505144869487537+0.025690188987066865j),(0.023801629558119795+0.02604932188951574j)
(0.044893349029367716+0.024959118365478504j),(0.0006489760853293333-0.03947650031386216j),(-0.024493743579749563+0.0356414504430594j),(-0.00894250291402536-0.042397323622956874j),(-0.029930425837904243-0.029734696967168104j),(-0.03739968715717027+0.0016425075236236218j),(-0.0012627976915480193-0.03994201259777887j),(0.03696616866111213+0.0013316454683819693j),(0.03465803007149421-0.02140905918610612j),(0.03650899815378455+0.006115076014895094j),(-0.0349440179881304-0.0034114629006735957j),(0.009708712349689095+0.037714298182659825j),(0.03443704585132331-0.003268012506850302j),(0.033211754304720474+0.013089735358623105j),(-0.02823119898377777+0.017553620970568482j),(0.014351628755308148+0.03265368554202854j)
(0.023144229680616548+0.04662730931337637j),(0.021348581817149142-0.03379939985651017j),(-0.039338169223968635+0.019196692810312468j),(0.011960678724134028-0.042175376428565545j),(-0.013688623249924791-0.04042504382413224j),(-0.034782900500244796-0.015019001833962048j),(0.015554852241466572-0.03730749694572274j),(0.03365997928398656+0.016356163367078815j),(0.04065722795786931-0.006578838111849557j),(0.03186194104656133+0.01965919884667582j),(-0.031569938739806215-0.01626830705756461j),(-0.0041745099659905305+0.03914324570535813j),(0.03378642907991408+0.00907752218370667j),(0.027138750483854616+0.02379480018449433j),(-0.03284416243053421+0.007186080592012833j),(0.0031638339051041063+0.03591606861921534j)
(-0.0074611742850893585+0.05222466404688816j),(0.036261014138519-0.01798999601094083j),(-0.04422274181276785-0.0026874314197021074j),(0.03057310252608037-0.03213210356188672j),(0.005839704446024896-0.04277865406747753j),(-0.025042933758285337-0.02903590459057422j),(0.029937751224976092-0.027842938481469442j),(0.024454057996540098+0.028905473629119632j),(0.0405194587125571+0.009594051259113823j),(0.022341323873824755+0.030571537278854543j),(-0.02359301939554409-0.027091510076671554j),(-0.0178232302255504+0.03557619497319956j),(0.02880575954534828+0.02054538189718221j),(0.017705109367914914+0.0319093741874257j),(-0.03373570296163854-0.004255315192826046j),(-0.008605282412295728+0.03541568954349455j)
(-0.03622910613487899+0.03931723268140708j),(0.04083337454504921+0.0035348425325735584j),(-0.037622677483701-0.024401313103716595j),(0.04250909367264799-0.014373679158562712j),(0.024583523480763456-0.03610144477686405j),(-0.009984258086027155-0.03749939158679121j),(0.03922031803671242-0.013108462017502208j),(0.010801937360362933+0.03675097852356263j),(0.034130519328717676+0.024645404976274085j),(0.009260379616896778+0.037159411844626816j),(-0.012050006844146338-0.0342829439037878j),(-0.029479641944799267+0.027362982729131863j),(0.020032548773630827+0.029651007887510534j),(0.005957590884203039+0.03641163720087344j),(-0.030717226136805525-0.015462058486579488j),(-0.01971217125822865+0.031124273275108603j)
(-0.052833361552121726+0.012015662755668304j),(0.03345391096449277+0.024558064025980854j),(-0.02098947166766322-0.04024332603463686j),(0.044833675961185926+0.007148725940377583j),(0.038543766677198846-0.021601151139413605j),(0.0074656547598896065-0.03855746098479019j),(0.041601135638458846+0.004343897849360541j),(-0.005039820203065551+0.038425301819159784j),(0.022337555959441487+0.03622970537226352j),(-0.005505126148065716+0.03833857873210767j),(0.001487392437686308-0.03672805007278553j),(-0.03760379717295983+0.015457607111675258j),(0.008500838993430904+0.03517779040100561j),(-0.006758929215466165+0.03668649705475794j),(-0.024051357738244718-0.02512325825571302j),(-0.028957049751787017+0.023417537936661497j)
(-0.05101390890648055-0.02031658001420117j),(0.016002226101569844+0.03885441576364484j),(0.0015575420825041269-0.04591357228803492j),(0.03677961140371276+0.027515164158541446j),(0.04464428482770472-0.002174963902296897j),(0.02382336077848038-0.031816239134625425j),(0.03648954857301049+0.021410470720474518j),(-0.020383065415529974+0.03349386536267001j),(0.0068395535985660205+0.04248436022092855j),(-0.019784731234203688+0.03380924426857259j),(0.015125415320774827-0.033966686609614806j),(-0.041076028245547604+0.00130874526983876j),(-0.0043795911087869885+0.03633849813655941j),(-0.018954713509906063+0.0326076460931318j),(-0.014431573057656633-0.03207829424683815j),(-0.03531288693770466+0.013043812911090795j)
(-0.030922741164062732-0.046266192059138206j),(-0.0066184213592779435+0.04202982167224566j),(0.024247081824221587-0.03967613011446646j),(0.019976778291586374+0.04195908343495709j),(0.04140650625413781+0.018166525821105905j),(0.03574294010095877-0.018455057605225113j),(0.0246405328073807+0.03498635435683644j),(-0.032562813110339324+0.02265420983125149j),(-0.01005590223463167+0.042327460736451564j),(-0.031431262891915716+0.024118720715461568j),(0.026912183938341265-0.02627412855557631j),(-0.03934975426382591-0.013315593414903954j),(-0.016994729939786925+0.03288552824799946j),(-0.029168998194135806+0.024563336887111493j),(-0.002911176753363081-0.03545541598612384j),(-0.03803872773863926+0.0010522183363549109j)
(0.0007574336910377681-0.05639155816458092j),(-0.027854027008487756+0.032865809598502674j),(0.04112987408446333-0.022876841240556247j),(-0.0018708805290064462+0.0469800688400777j),(0.02930046491467155+0.03512514765453838j),(0.04069827163292926-0.0010250603400655614j),(0.008048547397478555+0.04252861298868701j),(-0.03939860734908176+0.007641870960896287j),(-0.02577501125266756+0.03564170301052545j),(-0.038642541836538355+0.010598789872440952j),(0.03511603779306381-0.014638556215822976j),(-0.03253399171892596-0.026548175804916002j),(-0.02772779026120227+0.025154744928713925j),(-0.0361442036769745+0.01342158121069316j),(0.009211235497087935-0.03477982494316924j),(-0.036764925989310325-0.011312796449525733j)
(0.03302402910563568-0.04664838351287707j),(-0.04139496409642487+0.013759326054032605j),(0.04763508818955501+0.0003348215156697397j),(-0.023798570852930835+0.041188012011033566j),(0.010690184393723998+0.04502114914646312j),(0.037515373285704354+0.017035392754046082j),(-0.010385868445841386+0.04253040108589022j),(-0.03958287989987829-0.009045421264716792j),(-0.037868673891247845+0.023313636171504074j),(-0.04023876951635571-0.004815687226616667j),(0.03847870699797756-0.0006358838728420216j),(-0.021393472255957988-0.03666011548872851j),(-0.03516557279261323+0.014035811827377493j),(-0.03897982858130484+0.0004375807085587801j),(0.02053747256196091-0.030037962712978112j),(-0.0315405897394299-0.022740022731760467j)
(0.054367971029566-0.01997979962693608j),(-0.043046437356577205-0.009894676276223459j),(0.04180293652554862+0.02402612744561233j),(-0.04070625133439131+0.025676019620082893j),(-0.01062435116254024+0.04558884759149513j),(0.0266431935914733+0.03207699857452588j),(-0.027361455679174664+0.034817985737183504j),(-0.032927453234344324-0.024561766862558065j),(-0.04439273679130429+0.007119031248441206j),(-0.035853109759752616-0.01986246705820152j),(0.03640647755112599+0.01378249032065888j),(-0.007264589773386951-0.04228578149201362j),(-0.03828349893209077+0.0008711494075275188j),(-0.03724729738271568-0.012886876853328195j),(0.02973033260745274-0.02168953096326766j),(-0.02283736722032034-0.03198994700036627j)
(0.056870723417322376+0.014546402139094854j),(-0.03202099684101848-0.031221932570016177j),(0.02486225380591195+0.041994014793913445j),(-0.048542033442127396+0.003824297803278657j),(-0.030180701980316513+0.036490455932549244j),(0.010101633263564244+0.04097484914667716j),(-0.03976581078589559+0.020612762817084053j),(-0.02042226466066498-0.03619698168274389j),(-0.04421872573584027-0.010531316424129519j),(-0.02600500127435647-0.032282823924362214j),(0.02907054060850785+0.026560600612920923j),(0.008103834050558329-0.04260590438449847j),(-0.03658520890058363-0.012705190820653573j),(-0.031051262328998342-0.02497640217147495j),(0.03567070945367018-0.010624666575742344j),(-0.011508235034417058-0.038028529899380346j)
(0.03912927114439518+0.044811260503753524j),(-0.011256763668799272-0.04386270777197938j),(0.0009856825614378115+0.049385642646932675j),(-0.0452694060496475-0.019432640589759746j),(-0.04378601178626581+0.019432489012909365j),(-0.008890405816251412+0.04177506378503233j),(-0.045244167245289464+0.0023416687345105j),(-0.004091785074626913-0.04184831583565888j),(-0.03722565817167154-0.02694921578724307j),(-0.012042589119553072-0.04015941419183057j),(0.017400069548468077+0.03583002919767742j),(0.022766134791849902-0.03746448346396425j),(-0.030177880533702604-0.02496951869950217j),(-0.02102890557500569-0.03436752760776709j),(0.037592845850004115+0.001929974773921152j),(0.0012952775006633231-0.0401419375055823j)
(0.006932867719220575+0.05989062810813392j),(0.013357041470601202-0.04386362102334026j),(-0.023733238115066363+0.04400410335632365j),(-0.031388226456693515-0.03871749170440435j),(-0.04841336973175284-0.0021491319700212433j),(-0.026539164511671234+0.034119399571291904j),(-0.042643760623136476-0.016775357884788542j),(0.01333075777632462-0.040398172673656474j),(-0.024340781575508685-0.03957727791700601j),(0.0040400707006106725-0.04221073686852556j),(0.0029665598091055886+0.04018186089573149j),(0.03482527589080706-0.02740307550103405j),(-0.01977220674470073-0.03432649917546655j),(-0.008285968672316247-0.039885004512844394j),(0.03518149186800707+0.01454643907534893j),(0.014239486557654096-0.038019578676459914j)
(-0.02861061640202403+0.05398877794605406j),(0.03464581961672285-0.03090600105068492j),(-0.04283162575861042+0.026949198900800594j),(-0.009877872041863394-0.04945066610597369j),(-0.04287138803466838-0.023778378282925165j),(-0.03923179801219449+0.019356372083815066j),(-0.032250364234215415-0.03329112919555803j),(0.02885927831727525-0.031930344222064914j),(-0.007419667259318137-0.04638587957580792j),(0.019886525984287848-0.03799717921756346j),(-0.012226490542148439+0.03887905985517502j),(0.042677340480243714-0.013606299220500885j),(-0.006605339034466523-0.03951568124090061j),(0.005724274899598701-0.0407877317891483j),(0.028618798714478373+0.02575718170739316j),(0.025946877454821802-0.031795913815268445j)
(-0.05489820061952259+0.028646434967822994j),(0.04623679225849573-0.008491291018570903j),(-0.05116331530835403+0.0024091216102855605j),(0.014437700513598804-0.04893423395617427j),(-0.028099632097926267-0.040865131252170256j),(-0.04427362009273412+0.00030882151939031833j),(-0.015769375121038393-0.04415107470262042j),(0.03976507831024595-0.017743625131089243j),(0.01101936343136507-0.04619747751534709j),(0.03312204270993028-0.02800584344429269j),(-0.02602060091976463+0.03197748495897835j),(0.04522364846519255+0.0022363475595486874j),(0.007705100378429339-0.03977994311211486j),(0.019365975689315407-0.03686631960087534j),(0.018574358509801277+0.034225029528002826j),(0.03514206900852799-0.022045695122223766j)
(-0.062292156205297766-0.007611685250015522j),(0.04446166096865397+0.01699736782003698j),(-0.0462804929529217-0.023362882076570744j),(0.03596878080915272-0.037023533123962296j),(-0.007018567993079873-0.0496768202430955j),(-0.04045682707271163-0.019263170775756504j),(0.003950932071351163-0.0472560593054447j),(0.04405450786308469-0.000155735168215533j),(0.02816873256194339-0.03888671935643978j),(0.041708235581875995-0.013598737033163154j),(-0.03640787840016472+0.02033612108836507j),(0.04202258916240682+0.01813641355678402j),(0.021358855257273678-0.03497349874103009j),(0.031010960889608676-0.02847964490014297j),(0.006138272631787677+0.038901795159749036j),(0.04079001507910753-0.009732151603872136j)
(-0.047641543113626734-0.04213280484101385j),(0.029508082708426954+0.0381082971024421j),(-0.029141200993796888-0.043638222644446015j),(0.04964204241017162-0.01622061985514756j),(0.01604439421854675-0.048150504946140656j),(-0.02834129936622485-0.035402383402558614j),(0.023409672058731328-0.04186481205904984j),(0.040830725014500316+0.017873440071943823j),(0.041357823177336654-0.02542281474913294j),(0.044255432316840426+0.003171008713792513j),(-0.04182202779309808+0.005512527329818484j),(0.03336040151815752+0.032055186190118136j),(0.032598638072758535-0.025594323545082395j),(0.039232242131589504-0.01652472601787824j),(-0.00729623872739196+0.039156823786726275j),(0.04221154022322872+0.0038873600162785222j)
(-0.015582184012190988-0.06254295542705285j),(0.005461044757985805+0.04849550716547887j),(-0.003940865097010884-0.05296587926469681j),(0.05209253981331726+0.008845648138559987j),(0.03624071804838513-0.03636937231613741j),(-0.010183619399178282-0.04475232997004739j),(0.03907310903369531-0.028759359309714315j),(0.030474333957560457+0.033238378872882675j),(0.04846740459907435-0.007744205334195723j),(0.04024512131429747+0.019850392271616682j),(-0.04137279356184637-0.010444149104802654j),(0.020230091898474217+0.04216415581718716j),(0.03993533310570741-0.012735163703067084j),(0.04297787121595619-0.0023420389060011537j),(-0.02018815354277377+0.034859834287319896j),(0.03916340674627084+0.017389085670591775j)
(0.022908823213123358-0.06117289215056632j),(-0.020805855462313633+0.04482083097988006j),(0.022909174327405787-0.04863280603862869j),(0.042486252906283814+0.03244627781958618j),(0.049217615472817854-0.01659479202775748j),(0.010479734559191546-0.04525246980569868j),(0.04801450103627195-0.010138083264207039j),(0.014607470615904772+0.043221198893103475j),(0.04826816618773515+0.011518808569289952j),(0.030127203355050258+0.03394415084213922j),(-0.03498896910476166-0.025275293665735082j),(0.0042192353342831715+0.047084088673185226j),(0.0423440548593242+0.0020424477414647535j),(0.041704072426763786+0.0124338903404289j),(-0.031024664424160475+0.026407387060784344j),(0.03187362041919503+0.029331079223013236j)
(0.05426170498324038-0.03792323433854061j),(-0.04159053458536525+0.027815359556617528j),(0.04440892256842703-0.031441822755128454j),(0.022773291319689998+0.04905861507764044j),(0.05205320864000324+0.007163111172596331j),(0.029518779007120126-0.03658729800575426j),(0.04845849844169842+0.010750399595448419j),(-0.004157493913582253+0.04597037714632873j),(0.04062956116650673+0.029434065518152034j),(0.015274690253853501+0.043286765113318j),(-0.02344740768513749-0.036831399404894966j),(-0.012680889115146803+0.04607158507233675j),(0.03940539254175184+0.01689682155588559j),(0.035450957770875556+0.026062070992893198j),(-0.038497873359880475+0.014688633774610705j),(0.021027257071091536+0.03840651949316637j)
(0.0670891725578589-0.0005039012582149714j),(-0.05061634686572145+0.002165665200188448j),(0.05479077265836295-0.005586522046482607j),(-0.0027003814372161404+0.05465534692053827j),(0.043909659133459907+0.02995587482647442j),(0.04303326411623073-0.020292340258480094j),(0.04012924921399429+0.030172066172165363j),(-0.022646214868382763+0.040840923143824086j),(0.026563972733437857+0.043212543364332966j),(-0.002200588335957312+0.0463735818112322j),(-0.008281278720658293-0.043382315169108294j),(-0.028322023140521558+0.039128075242137454j),(0.031372591104440226+0.029934729674795008j),(0.02485058589819351+0.03689937393516311j),(-0.041661617367729865+0.000992973467393995j),(0.007703266772363339+0.04358590512149287j)
(0.056310821525825824+0.038108181044332466j),(-0.044921511858962884-0.024770980459119196j),(0.051061569270570414+0.022365844721926813j),(-0.028147361427663196+0.047675908021319616j),(0.026259188129072672+0.046924922848701076j),(0.04814909827994048+0.0005126643352869004j),(0.024334657864745833+0.044573159925716595j),(-0.03765771351606623+0.02853400712107667j),(0.0080958207889037+0.0506410212061603j),(-0.0197468546583247+0.04260064593974808j),(0.008422051352877357-0.043874559509717j),(-0.04067105988506771+0.027015622336996326j),(0.019154437949653796+0.03945174149486398j),(0.011064934905851696+0.04359770914169474j),(-0.04004973096383182-0.013130941751341656j),(-0.006732052680886111+0.044232734751850813j)
(0.02513679536758126+0.0641601633583034j),(-0.025816956746268743-0.04507226563867747j),(0.0338546703697241+0.04513841197167943j),(-0.04765063120422772+0.029447041600590078j),(0.002625200783617791+0.05433445388123214j),(0.04362582020440926+0.02171822015238422j),(0.003765535420164624+0.05122835522109475j),(-0.046516787229050935+0.011007259986636788j),(-0.012028036258878475+0.050435503687337034j),(-0.03474374253490899+0.032375347592319345j),(0.024307096536986122-0.03809765682582017j),(-0.04807322255527219+0.011175523036645875j),(0.00421414888972496+0.0441538851899566j),(-0.0043403743338507215+0.04527049562614509j),(-0.033741121115224454-0.026049536553910502j),(-0.020764482543942878+0.040179779775841765j)
(-0.015854950368758673+0.06801213264781074j),(0.0013935727915233473-0.052576099173981365j),(0.007351960417233007+0.05663507488880064j),(-0.0565361336942253+0.003941917645314204j),(-0.022117722992855117+0.05038996967920839j),(0.03014741959947082+0.03903448403369788j),(-0.017960433191199585+0.04875355241119844j),(-0.0475484482002381-0.008834082872129286j),(-0.030745456031328312+0.042459263137751606j),(-0.044892284121030995+0.017078444332418143j),(0.037081250733362506-0.02673361147264465j),(-0.04947235325881922-0.006441923648719027j),(-0.01160473202877833+0.043331943765270484j),(-0.019573015717058644+0.041607999298457425j),(-0.023362892101923844-0.03623244272378893j),(-0.03289005272174896+0.03175698336729659j)
(-0.052296397779882035+0.047689147990998514j),(0.028879430865145956-0.04474434400716276j),(-0.021726211373213924+0.053567124376499076j),(-0.05248841888740721-0.023081583655741308j),(-0.04274662067170213+0.03566386940248563j),(0.010229961001377984+0.04885666335910567j),(-0.03693305716077928+0.037387307697160324j),(-0.04039061959199942-0.027616924304020234j),(-0.04514358264937189+0.027768987528823987j),(-0.04856567088814396-0.0011202066632685925j),(0.044844356179492485-0.011279775386399855j),(-0.044559155694385705-0.023616540981856844j),(-0.0263048498504143+0.036965096444346535j),(-0.03282166137898308+0.03292673996486241j),(-0.01002976916048939-0.04243285351450715j),(-0.041775499898759096+0.019766984226460668j)
(-0.07105631704164876+0.00979258969963752j),(0.04853181977253073-0.023503175875025248j),(-0.0458209198327287+0.036383395886299984j),(-0.036144045438313885-0.04537755140714488j),(-0.05478996868266339+0.013028793567454284j),(-0.012244431678611695+0.0490122931002407j),(-0.04965144287653578+0.018984655190369022j),(-0.026087320943735493-0.042072027580685574j),(-0.052910552379234116+0.008478199775025317j),(-0.04506750175627512-0.0195679622790507j),(0.04636964047419432+0.0061467355284186825j),(-0.033826855938196336-0.03813709940684561j),(-0.03798626089686155+0.025739107038741542j),(-0.04247047485377545+0.020145671868922244j),(0.004774559264814737-0.043838948823723765j),(-0.04640396789448838+0.005409759041370625j)
(-0.06496072064253575-0.032625336475799196j),(0.05435096959863487+0.005213632664697717j),(-0.058495484753474616+0.009243320011593165j),(-0.011012661511846029-0.05765239751454734j),(-0.05549348146322217-0.012898461174510963j),(-0.03278169490281537+0.039236073784256385j),(-0.05366760626559095-0.003282080792061358j),(-0.0069411566484860595-0.04960109826136463j),(-0.052704516177789484-0.0125449877324748j),(-0.03475686065723533-0.03551473226128324j),(0.041294710827656365+0.023097783918345063j),(-0.018525180485151282-0.04808494208291297j),(-0.04509087955188287+0.010974827594984794j),(-0.04729509345162515+0.004690372576722337j),(0.019361679816976504-0.04017813106551791j),(-0.04619011555188914-0.009836670211485134j)
(-0.03551378497383813-0.06454670857978294j),(0.044270406128759314+0.033116069194831496j),(-0.05614961391283802-0.020983160765826882j),(0.017271520394032704-0.05681744841181164j),(-0.044443967790404125-0.03669576220279614j),(-0.047172069830723744+0.02126950037677009j),(-0.048053973287903895-0.02546792068184671j),(0.013854994245834088-0.04874117470828007j),(-0.04438138212259503-0.03210284819973108j),(-0.01901855076307232-0.04652155513300128j),(0.03019322829889259+0.037136915441223176j),(-0.0005163927280919543-0.05208615888923052j),(-0.046608831809684705-0.005525873685649225j),(-0.04661644835625816-0.011664957509588113j),(0.03203019227985529-0.03176089277172323j),(-0.04105172141100239-0.024367691137079005j)
(0.007405518447026521-0.07429503548069742j),(0.020865667790139892+0.051946192316793934j),(-0.039031691713364194-0.046450193956929474j),(0.04220944979703123-0.04275829862843764j),(-0.023711083040540166-0.05326688572251257j),(-0.05235020197752365-0.001443880816575516j),(-0.0336060896822612-0.043552209740288374j),(0.03274859514188166-0.03944374750236534j),(-0.029043163552388694-0.04715299221696468j),(-7.945778772386842e-05-0.050831905537979026j),(0.0145142920902114+0.04618821855436901j),(0.017950238700180716-0.04949932276762049j),(-0.042219556630646984-0.02169896537765108j),(-0.04039326118150998-0.02700029374929212j),(0.041263265493244446-0.01945786361896859j),(-0.03142923503623378-0.03662027058664146j)
(0.0488438483429091-0.057792340105509446j),(-0.009289610289066634+0.055916737937527106j),(-0.011267016479547419-0.06036829558373398j),(0.057927289792374256-0.018430910949665445j),(0.0025341532948558692-0.05892971205800384j),(-0.04704390567010363-0.02441548251512451j),(-0.012737825875450828-0.05416514345099382j),(0.046432504559025596-0.023116117220086482j),(-0.008895608047924776-0.05527995935556224j),(0.019304981570489398-0.04764944241807243j),(-0.0036048027449250707+0.04884156930439067j),(0.0345183674776907-0.040513364594006736j),(-0.03234820955278519-0.03547543743037174j),(-0.029240915362752765-0.03947430347212071j),(0.04590916948799659-0.004611210935597092j),(-0.01825008779864796-0.04524028531762633j)
(0.0739733901353542-0.020218783958373933j),(-0.037463931940439524+0.04348140567903765j),(0.020129133372921663-0.058808958373742753j),(0.06055589316440291+0.010753498942146935j),(0.02885519368802262-0.05222963852098529j),(-0.0320750632944182-0.04299621281113674j),(0.010918901807758417-0.05521291747827037j),(0.052421712521311274-0.0024123456014957683j),(0.013067110612540197-0.0550805888270153j),(0.03625029585687225-0.03727862341972092j),(-0.021628527510369443+0.04456960323214801j),(0.04702417768000477-0.02614114183995395j),(-0.01812828608244666-0.04504489357942156j),(-0.014372866853234148-0.04754442519148345j),(0.0453234127084076+0.01111077312014095j),(-0.0028403909567826886-0.04923117851505725j)
(0.07338644674217044+0.025586953796960413j),(-0.05529115034085869+0.017897591116154105j),(0.04701947608384174-0.04180327421803792j),(0.049176609388676386+0.03812837367235938j),(0.04967335752274342-0.03429944127056175j),(-0.010243377806214175-0.05331471721498666j),(0.03314408536210655-0.046285991236074985j),(0.049501529006735996+0.01919590040130918j),(0.03350586105797607-0.046402007529656925j),(0.048170750067526844-0.02110411675306256j),(-0.0369766606092231+0.03382337257196864j),(0.05377770418159274-0.008107316335079709j),(-0.0012731327312796444-0.04909210063899736j),(0.0025301385285773624-0.050156317779106854j),(0.039455101139421626+0.025900262425437366j),(0.013207693756761611-0.048067718926233016j)
(0.04659796191716795+0.0635029498610804j),(-0.057248933643377097-0.013614661546899923j),(0.06224936215430879-0.013429737104579637j),(0.02610361864491955+0.057291304874610434j),(0.06044721131986614-0.008678892182302292j),(0.01419341966953068-0.053080488338845024j),(0.04988037073130296-0.028771629770283705j),(0.03796687653773867+0.037999613229852944j),(0.04924272459413986-0.03039243470100232j),(0.05317213612664669-0.0014084745881021309j),(-0.04739228607956008+0.017990250953526955j),(0.05378944070568265+0.011357332614991987j),(0.016129315792539123-0.04697574596358881j),(0.019509099994729523-0.04687955321960233j),(0.028866233566615447+0.03801689529881269j),(0.028199731831352954-0.04176201237635977j)
